Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/06/2021,53.9 ( 0.37 %),0,0,0,0,0,0,0
25/06/2021,53.7 ( 6.97 %),"11,682","39,991,200","3,423.32","18,469","36,095,200","1,954","3,896,000"
24/06/2021,50.2 ( 0.6 %),"5,853","10,828,600","1,850.09","6,750","15,096,200","2,236","-4,267,600"
23/06/2021,49.9 ( 0.81 %),"6,492","14,272,500","2,198.48","7,238","17,105,800","2,363","-2,833,300"
22/06/2021,49.5 ( 1.02 %),"6,452","13,683,400","2,120.8","5,606","16,975,100","3,028","-3,291,700"
21/06/2021,49 ( -2.97 %),"12,000","17,708,300","1,475.69","6,352","21,853,500","3,440","-4,145,200"
18/06/2021,50.5 ( 0 %),"5,334","12,724,100","2,385.47","5,471","14,830,100","2,711","-2,106,000"
17/06/2021,50.5 ( 2.23 %),"11,103","21,578,500","1,943.48","7,058","17,222,700","2,440","4,355,800"
16/06/2021,49.4 ( -5 %),"18,923","32,364,300","1,710.32","9,460","34,527,200","3,650","-2,162,900"
15/06/2021,52 ( -1.89 %),"9,642","22,692,400","2,353.5","9,017","25,657,400","2,845","-2,965,000"
14/06/2021,53 ( 5.79 %),"11,600","32,130,300","2,769.85","12,573","27,990,700","2,226","4,139,600"
11/06/2021,50.1 ( 6.6 %),"10,564","36,481,100","3,453.34","15,879","31,660,000","1,994","4,821,100"
10/06/2021,47 ( 0.64 %),"8,653","25,385,900","2,933.77","9,310","22,774,100","2,446","2,611,800"
09/06/2021,46.7 ( 6.14 %),"14,400","33,330,800","2,314.64","10,264","26,226,200","2,555","7,104,600"
08/06/2021,44 ( -6.68 %),"12,501","23,390,300","1,871.07","10,316","32,670,200","3,167","-9,279,900"
07/06/2021,47.15 ( -3.28 %),"14,310","31,437,100","2,196.86","9,494","33,768,300","3,557","-2,331,200"
04/06/2021,48.75 ( -0.31 %),"9,911","23,194,100","2,340.24","8,502","23,191,600","2,728","2,500"
03/06/2021,48.9 ( 6.3 %),0,0,0,0,0,0,0
02/06/2021,46 ( 5.26 %),"12,479","34,606,900","2,773.21","8,741","23,246,800","2,660","11,360,100"
01/06/2021,43.7 ( -1.58 %),"8,674","19,562,400","2,255.29","9,282","27,293,200","2,940","-7,730,800"
