Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
11/10/2022,16.2 ( -6.9 %),"9,696","24,895,600","2,567.62","5,052","26,852,700","5,315","-1,957,100"
10/10/2022,17.4 ( 3.57 %),"7,908","33,833,200","4,278.35","8,359","27,493,500","3,289","6,339,700"
07/10/2022,16.8 ( -3.45 %),"12,061","35,748,300","2,963.96","7,571","35,113,700","4,638","634,600"
06/10/2022,17.4 ( -6.95 %),"7,926","20,371,700","2,570.24","5,276","24,602,800","4,663","-4,231,100"
05/10/2022,18.65 ( 4.78 %),"7,261","25,380,800","3,495.5","7,685","30,410,700","3,957","-5,029,900"
04/10/2022,17.8 ( -3.78 %),"8,771","27,020,600","3,080.67","7,689","31,197,400","4,057","-4,176,800"
03/10/2022,18.45 ( -6.82 %),"10,207","23,046,300","2,257.89","5,897","29,801,000","5,054","-6,754,700"
30/09/2022,19.8 ( 2.59 %),"12,209","34,930,700","2,861.06","8,262","33,728,500","4,082","1,202,200"
29/09/2022,19.3 ( -2.53 %),"6,674","23,207,200","3,477.26","7,050","26,591,900","3,772","-3,384,700"
28/09/2022,19.75 ( 0.77 %),"8,437","26,583,300","3,150.8","8,069","26,920,500","3,336","-337,200"
27/09/2022,19.55 ( 0.26 %),"6,945","20,049,600","2,886.91","6,860","21,988,200","3,205","-1,938,600"
26/09/2022,19.5 ( -5.8 %),"17,089","35,760,300","2,092.59","7,732","36,949,200","4,779","-1,188,900"
23/09/2022,20.65 ( -2.13 %),"9,332","22,295,100","2,389.1","6,629","24,336,600","3,671","-2,041,500"
22/09/2022,21.1 ( 2.43 %),"11,101","42,086,800","3,791.26","9,171","29,091,800","3,172","12,995,000"
21/09/2022,20.55 ( -0.72 %),"7,488","21,150,000","2,824.52","6,121","18,654,500","3,048","2,495,500"
20/09/2022,20.7 ( 4.02 %),"9,366","32,063,300","3,423.37","9,476","26,246,900","2,770","5,816,400"
19/09/2022,19.9 ( -6.13 %),"15,150","34,416,100","2,271.69","8,488","38,421,700","4,527","-4,005,600"
16/09/2022,21.15 ( -2.53 %),"12,892","40,381,100","3,132.26","7,525","38,995,900","5,182","1,385,200"
15/09/2022,21.65 ( -1.59 %),"8,388","22,618,200","2,696.49","6,230","24,198,800","3,884","-1,580,600"
14/09/2022,21.95 ( 1.15 %),"16,338","58,159,400","3,559.76","10,327","43,360,600","4,199","14,798,800"
