Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/10/2024,71.7(0.28 %),"-2,900",-0.21,"2,800",0.2,"5,700",0.41,"1,104,857,392",1.84%
17/10/2024,71.5(-0.69 %),"-112,200",-8.02,"3,500",0.25,"115,700",8.27,"1,104,819,575",1.84%
16/10/2024,72(-0.96 %),"-30,100",-2.17,"10,500",0.76,"40,600",2.93,"1,104,807,287",1.84%
15/10/2024,72.7(-0.27 %),"60,600",4.41,"76,400",5.56,"15,800",1.15,"1,083,161,606",1.84%
14/10/2024,72.9(-0.41 %),"16,000",1.17,"24,700",1.8,"8,700",0.63,"1,083,235,365",1.84%
11/10/2024,73.2(-0.14 %),"40,700",2.99,"43,300",3.18,"2,600",0.19,"1,083,095,026",1.84%
10/10/2024,73.3(0.83 %),"-40,800",-3,"115,200",8.42,"156,000",11.42,"1,083,064,678",1.84%
09/10/2024,72.7(0.14 %),"-65,100",-4.72,"12,400",0.9,"77,500",5.62,"1,083,037,398",1.84%
08/10/2024,72.6(-0.41 %),"-62,200",-4.52,"80,100",5.85,"142,300",10.37,"1,082,887,458",1.85%
07/10/2024,72.9(-0.55 %),"-155,400",-11.33,"7,000",0.51,"162,400",11.84,"1,082,954,653",1.85%
04/10/2024,73.3(1.10 %),"136,600",9.98,"149,500",10.93,"12,900",0.95,"1,082,790,661",1.86%
03/10/2024,72.5(-0.55 %),"-150,100",-10.89,"20,800",1.52,"170,900",12.41,"1,082,578,314",1.86%
02/10/2024,72.9(-0.14 %),"-257,800",-18.88,"103,900",7.61,"361,700",26.49,"1,082,272,074",1.88%
01/10/2024,73(-0.27 %),"-317,100",-23.21,"9,900",0.72,"327,000",23.94,"1,082,350,268",1.87%
30/09/2024,73.2(-0.41 %),"81,600",5.98,"107,300",7.86,"25,700",1.88,"1,082,344,948",1.87%
27/09/2024,73.5(-0.68 %),"18,000",1.33,"33,200",2.45,"15,200",1.12,"1,082,397,258",1.87%
26/09/2024,74(0.27 %),"23,500",1.76,"78,400",5.83,"54,900",4.06,"1,082,409,253",1.87%
25/09/2024,73.8(0.14 %),"154,500",11.4,"174,700",12.89,"20,200",1.49,"1,082,478,861",1.87%
24/09/2024,73.7(0.96 %),300,0.03,"8,900",0.66,"8,600",0.63,"1,082,621,501",1.86%
23/09/2024,73(-0.14 %),"-26,300",-1.92,"6,100",0.45,"32,400",2.37,"1,082,617,488",1.86%
