Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/02/2021,75.2(-1.44 %),"4,700",0.38,"136,700",10.48,"132,000",10.1,"881,683,602",2.96%
29/01/2021,76.3(3.81 %),"-3,650",-2.86,"8,270",6.23,"11,920",9.09,"881,365,362",2.95%
28/01/2021,73.5(-6.96 %),"102,400",7.71,"161,800",12.19,"59,400",4.48,"881,642,492",2.97%
27/01/2021,79(-5.16 %),"-241,000",-19.36,"77,300",6.27,"318,300",25.62,"881,744,892",2.96%
26/01/2021,83.3(-1.65 %),"-420,000",-34.98,"125,800",10.32,"545,800",45.3,"881,503,892",2.97%
25/01/2021,84.7(-2.19 %),"-731,700",-62.24,"90,400",7.7,"822,100",69.94,"881,083,892",2.99%
22/01/2021,86.6(-1.03 %),"-437,200",-38.19,"136,900",11.97,"574,100",50.16,"880,352,192",3.03%
21/01/2021,87.5(1.16 %),"-365,500",-31.89,"78,800",6.87,"444,300",38.75,"879,914,992",3.06%
20/01/2021,86.5(1.76 %),"6,720",5.73,"17,950",15.31,"11,230",9.58,"879,124,752",3.07%
19/01/2021,85(-6.18 %),"-58,100",-5.12,"662,300",59.8,"720,400",64.91,"879,616,692",3.07%
18/01/2021,90.6(-1.09 %),"-343,200",-31.14,"25,900",2.35,"369,100",33.49,"879,558,592",3.08%
15/01/2021,91.6(-0.54 %),"-843,300",-77.41,"63,600",5.83,"906,900",83.24,"879,215,392",3.09%
14/01/2021,92.1(-0.97 %),"-11,510",-10.59,"3,130",2.88,"14,640",13.48,"878,072,652",3.12%
13/01/2021,93(-0.64 %),"-98,700",-9.21,"92,100",8.65,"190,800",17.86,"878,256,992",3.14%
12/01/2021,93.6(0.32 %),"-112,400",-10.36,"7,400",0.69,"119,800",11.05,"878,158,292",3.15%
11/01/2021,93.3(0.65 %),"-3,990",-3.74,"1,180",1.11,"5,170",4.85,"877,893,042",3.13%
08/01/2021,92.7(0.00 %),"-90,000",-8.37,"54,700",5.07,"144,700",13.44,"878,005,992",3.16%
07/01/2021,92.7(2.54 %),"-83,900",-7.59,"20,600",1.86,"104,500",9.46,"877,915,992",3.16%
06/01/2021,90.4(0.44 %),"22,410",20.47,"28,730",26.19,"6,320",5.73,"877,857,442",3.13%
05/01/2021,90(1.35 %),"490,900",43.9,"521,800",46.65,"30,900",2.75,"878,056,192",3.15%
