Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/02/2023,107.3(0.94 %),"174,196",18.69,"174,806",18.76,610,0.07,"880,575,305",2.99%
07/02/2023,106.3(0.28 %),"161,250",17.14,"179,500",19.08,"18,250",1.94,"880,723,111",2.98%
06/02/2023,106(0.76 %),"129,710",13.75,"156,710",16.61,"27,000",2.86,"880,815,811",2.98%
03/02/2023,105.2(-1.68 %),"29,301",3.08,"116,101",12.21,"86,800",9.13,"880,928,621",2.97%
02/02/2023,107(0.38 %),"97,100",10.39,"141,000",15.09,"43,900",4.7,"880,891,257",2.98%
01/02/2023,106.6(0.28 %),"50,835",5.42,"204,300",21.78,"153,465",16.36,"881,006,257",2.97%
31/01/2023,106.3(-0.28 %),"25,100",2.67,"51,100",5.43,"26,000",2.76,"881,198,857",2.96%
30/01/2023,106.6(-1.48 %),"69,900",7.45,"81,600",8.7,"11,700",1.25,"881,237,957",2.96%
27/01/2023,108.2(3.54 %),"97,400",10.54,"104,900",11.35,"7,500",0.81,"881,263,457",2.96%
19/01/2023,104.5(0.19 %),"8,800",0.92,"64,900",6.78,"56,100",5.86,"881,348,257",2.95%
18/01/2023,104.3(0.10 %),"3,000",0.31,"23,100",2.41,"20,100",2.1,"881,371,267",2.95%
17/01/2023,104.2(1.17 %),"57,419",5.98,"95,309",9.93,"37,890",3.95,"881,207,067",2.96%
16/01/2023,103(-1.44 %),"-83,850",-8.64,"91,450",9.42,"175,300",18.06,"881,284,476",2.95%
13/01/2023,104.5(-0.48 %),"65,300",6.82,"77,200",8.07,"11,900",1.24,"881,359,346",2.95%
12/01/2023,105(0.77 %),"161,620",16.97,"170,200",17.87,"8,580",0.9,"881,423,546",2.95%
11/01/2023,104.2(-0.38 %),"6,000",0.63,"15,000",1.56,"9,000",0.94,"881,536,006",2.94%
10/01/2023,104.6(0.10 %),"120,460",12.6,"178,200",18.64,"57,740",6.04,"881,483,106",2.94%
09/01/2023,104.5(-0.19 %),"2,900",0.3,"66,800",6.98,"63,900",6.68,"881,587,706",2.94%
06/01/2023,104.7(-1.78 %),"-63,500",-6.65,"6,100",0.64,"69,600",7.29,"881,628,596",2.94%
05/01/2023,106.6(1.52 %),"28,190",3.01,"54,100",5.77,"25,910",2.76,"881,591,406",2.94%
