Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
06/05/2021,84.9(-0.70 %),"-288,100",-24.44,"1,200",0.1,"289,300",24.55,"889,513,102",2.55%
05/05/2021,85.5(2.64 %),"-274,600",-23.29,"3,400",0.29,"278,000",23.58,"889,225,002",2.57%
04/05/2021,83.3(-0.24 %),"-4,460",-3.68,"20,870",17.32,"25,330",21,"888,741,702",2.57%
29/04/2021,83.5(1.95 %),360,0.31,"5,390",4.49,"5,030",4.18,"888,794,902",2.56%
28/04/2021,81.9(0.49 %),"-66,700",-5.46,"18,900",1.55,"85,600",7.01,"887,247,432",2.67%
27/04/2021,81.5(0.00 %),"-3,130",-2.56,"12,660",10.3,"15,790",12.86,"888,831,402",2.56%
26/04/2021,81.5(-5.23 %),"-2,100",-1.77,"1,090",0.91,"3,190",2.68,"888,590,682",2.57%
23/04/2021,86(0.23 %),"101,400",8.63,"107,600",9.16,"6,200",0.53,"887,128,432",2.68%
22/04/2021,85.8(-2.50 %),"-35,590",-30.9,"1,110",0.96,"36,700",31.86,"888,528,032",2.58%
20/04/2021,88(0.92 %),"-93,000",-8.16,"23,400",2.06,"116,400",10.22,"886,873,932",2.69%
19/04/2021,87.2(1.40 %),"-6,190",-5.34,170,0.15,"6,360",5.49,"887,667,932",2.62%
16/04/2021,86(0.00 %),"-32,900",-2.83,"1,600",0.14,"34,500",2.97,"886,719,032",2.7%
15/04/2021,86(-0.58 %),"-859,400",-74.01,"6,400",0.56,"865,800",74.57,"886,686,132",0%
14/04/2021,86.5(0.58 %),"-164,200",-14.24,"30,000",2.6,"194,200",16.84,"885,826,732",2.74%
13/04/2021,86(-2.16 %),"-789,800",-68.34,"9,000",0.78,"798,800",69.12,"885,662,532",2.75%
12/04/2021,87.9(-1.01 %),"-974,300",-85.06,"9,900",0.87,"984,200",85.93,"884,872,732",2.79%
09/04/2021,88.8(-0.22 %),"-168,900",-15.04,"3,800",0.34,"172,700",15.38,"883,898,432",2.85%
08/04/2021,89(-0.11 %),"-20,970",-18.69,640,0.57,"21,610",19.27,"884,729,932",2.77%
07/04/2021,89.1(-0.67 %),"-50,450",-45.12,"2,330",2.09,"52,780",47.21,"884,516,032",2.79%
06/04/2021,89.7(0.34 %),"-9,230",-8.24,"1,810",1.62,"11,040",9.86,"884,451,832",2.79%
