Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/07/2022,97.5(-1.32 %),"56,700",5.53,"166,400",16.22,"109,700",10.7,"883,155,502",2.86%
14/07/2022,98.8(2.60 %),"224,300",22.16,"230,600",22.78,"6,300",0.62,"883,059,102",2.86%
13/07/2022,96.3(-2.73 %),"-202,400",-19.49,"53,400",5.14,"255,800",24.63,"883,287,902",2.85%
12/07/2022,99(4.32 %),"114,000",11.29,"115,800",11.46,"1,800",0.18,"883,339,902",2.85%
11/07/2022,94.9(-0.73 %),"10,500",1,"11,900",1.13,"1,400",0.13,"883,056,602",2.86%
08/07/2022,95.6(1.59 %),"79,500",1,"105,300",1.13,"25,800",0.13,"882,079,802",0%
07/07/2022,94.1(-1.77 %),"-36,500",-3.43,"54,400",5.12,"90,900",8.55,"882,159,302",2.91%
06/07/2022,95.8(-6.99 %),"-829,600",-79.48,"46,500",4.45,"876,100",83.93,"881,803,502",2.93%
05/07/2022,103(-5.16 %),"-196,200",-20.21,"514,000",52.94,"710,200",73.15,"881,797,002",2.93%
04/07/2022,108.6(-1.27 %),"-45,600",-5.04,"7,400",0.82,"53,000",5.86,"881,488,702",2.94%
01/07/2022,113(-2.16 %),"-363,600",-41.09,"72,700",8.22,"436,300",49.3,"881,420,602",2.95%
30/06/2022,115.5(-1.28 %),"238,600",27.56,"395,600",45.69,"157,000",18.13,"881,132,102",2.96%
29/06/2022,117(0.86 %),"-39,800",-4.28,"321,400",37.51,"361,200",41.79,"881,389,102",2.95%
28/06/2022,116(1.40 %),"164,900",19.13,"303,500",35.21,"138,600",16.08,"881,439,102",2.95%
27/06/2022,114.4(0.35 %),"-108,900",-12.15,"162,500",18.93,"271,400",31.08,"881,563,002",2.94%
24/06/2022,114(-2.40 %),"-70,900",-8.08,"358,700",40.89,"429,600",48.97,"881,654,002",2.94%
23/06/2022,116.8(5.04 %),"487,600",56.95,"1,034,100",120.78,"546,500",63.83,"881,369,002",2.95%
22/06/2022,111.2(-6.95 %),"118,300",13.15,"508,000",56.49,"389,700",43.33,"881,801,202",2.93%
21/06/2022,119.5(-4.17 %),"569,800",68.09,"696,700",83.26,"126,900",15.16,"882,029,162",2.92%
20/06/2022,124.7(-6.94 %),"190,300",24.42,"869,900",111.25,"679,600",86.83,"882,598,962",2.89%
