Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
26/08/2021,86.3(-1.15 %),"-267,400",-23.32,"9,700",0.85,"277,100",24.16,"888,640,802",2.6%
25/08/2021,87.3(1.51 %),"-20,600",-1.78,"17,500",1.52,"38,100",3.3,"888,373,402",2.61%
24/08/2021,86(0.23 %),"-145,500",-12.46,"182,800",15.65,"328,300",28.12,"888,352,802",2.61%
23/08/2021,85.8(-1.94 %),"-327,000",-28.34,"25,800",2.23,"352,800",30.58,"888,207,302",2.62%
20/08/2021,87.5(-3.74 %),"-164,300",-14.74,"262,300",23.02,"426,600",37.76,"887,880,302",2.64%
19/08/2021,90.9(-1.84 %),"-603,800",-54.82,"205,100",18.62,"808,900",73.44,"887,716,002",2.64%
18/08/2021,92.6(0.22 %),"-97,200",-9,"10,600",0.98,"107,800",9.98,"887,112,202",2.68%
17/08/2021,92.4(-1.91 %),"-622,900",-57.85,"5,400",0.5,"628,300",58.36,"888,193,802",2.62%
16/08/2021,94.2(1.29 %),"-67,000",-6.26,"142,500",13.25,"209,500",19.51,"887,015,002",2.68%
13/08/2021,93(-1.59 %),"-87,800",-8.02,"215,400",1.25,"303,200",9.28,"886,948,002",2.69%
12/08/2021,94.5(-1.05 %),"-132,600",-12.6,"15,000",1.43,"147,600",14.02,"886,860,202",2.69%
11/08/2021,95.5(-0.52 %),"-453,900",-43.79,"7,400",0.73,"461,300",44.51,"886,727,602",2.7%
10/08/2021,96(3.23 %),"-607,300",-57.87,"4,300",0.41,"611,600",58.28,"886,273,702",2.72%
09/08/2021,93(0.65 %),"-50,800",-4.76,"216,500",19.88,"267,300",24.63,"885,666,402",2.75%
06/08/2021,92.4(-1.49 %),"-661,600",-61.74,"85,300",7.96,"746,900",69.69,"885,615,602",2.76%
05/08/2021,93.8(-0.21 %),"-4,200",-0.36,"110,300",10.31,"114,500",10.68,"884,954,002",2.79%
04/08/2021,94.1(1.18 %),"-34,100",-3.19,"23,600",2.22,"57,700",5.41,"884,949,802",2.79%
03/08/2021,93(-0.53 %),"-180,800",-16.79,"100,900",9.43,"281,700",26.22,"884,915,702",2.79%
02/08/2021,93.5(4.35 %),"-229,200",-21.49,"18,000",1.67,"247,200",23.15,"884,734,902",2.8%
30/07/2021,89.6(0.11 %),400,0.04,"5,600",0.5,"5,200",0.47,"885,286,012",2.77%
