Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
05/04/2021,89.4(-1.00 %),"-125,900",-11.31,"94,400",8.47,"220,300",19.77,"882,923,032",2.9%
02/04/2021,90.3(-0.33 %),"-7,730",-7.03,"1,020",0.93,"8,750",7.95,"883,344,132",2.85%
01/04/2021,90.6(1.00 %),"-79,910",-72.24,"4,250",3.84,"84,160",76.08,"882,677,332",2.88%
31/03/2021,89.7(0.11 %),"-36,100",-32.27,"1,760",1.57,"37,860",33.84,"882,711,432",2.88%
30/03/2021,89.6(0.11 %),"-672,000",-60.3,"5,000",0.45,"677,000",60.74,"883,389,952",2.87%
29/03/2021,89.5(0.34 %),"-1,900",-0.17,"7,100",0.64,"9,000",0.81,"882,717,952",2.91%
26/03/2021,89.2(-1.22 %),"-8,900",-0.8,"10,800",0.95,"19,700",1.76,"882,716,052",2.91%
25/03/2021,90.3(0.22 %),"26,590",24.14,"35,490",32.11,"8,900",7.96,"882,405,232",2.9%
24/03/2021,90.1(-1.85 %),"1,907,000",163.67,"2,091,600",180.18,"184,600",16.51,"882,973,052",2.9%
23/03/2021,91.8(1.44 %),"-17,400",-1.57,"27,600",2.49,"45,000",4.06,"884,880,052",2.79%
22/03/2021,90.5(-0.44 %),"-22,310",-20.19,"1,080",0.98,"23,390",21.17,"884,211,772",2.8%
19/03/2021,90.9(-0.98 %),"-35,240",-31.77,"5,290",4.77,"40,530",36.53,"883,912,772",2.82%
18/03/2021,91.8(-1.08 %),"-91,400",-8.41,"12,500",1.16,"103,900",9.57,"884,287,152",2.83%
17/03/2021,92.8(2.65 %),"-30,610",-27.62,670,0.61,"31,280",28.22,"883,886,862",2.82%
16/03/2021,90.3(-0.88 %),"-36,900",-3.35,"7,700",0.7,"44,600",4.04,"883,889,652",2.85%
15/03/2021,91.1(0.00 %),"4,800",0.44,"9,700",0.89,"4,900",0.45,"883,852,752",2.85%
12/03/2021,91.1(-1.73 %),"-7,810",-7.18,"1,060",0.98,"8,870",8.16,"883,361,632",2.85%
11/03/2021,92.7(0.76 %),"-4,760",-4.41,"1,840",1.7,"6,600",6.11,"883,232,532",2.85%
10/03/2021,92(-1.81 %),"-190,700",-17.41,"207,600",19.06,"398,300",36.47,"883,731,852",2.86%
09/03/2021,93.7(-1.37 %),"-11,300",-10.59,"3,470",3.25,"14,770",13.84,"883,146,642",2.86%
