Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
05/04/2021,134.1(-0.52 %),0,0,0,0,0,0,0,66.1%
02/04/2021,134.8(0.37 %),0,0,0,0,0,0,0,49%
01/04/2021,134.3(3.55 %),0,0,"12,120",16.81,"12,120",16.81,0,49%
31/03/2021,129.7(0.23 %),0,0,0,0,0,0,0,49%
30/03/2021,129.4(-0.54 %),0,0,0,0,0,0,0,49%
29/03/2021,130.1(0.08 %),"-2,000",-0.26,"30,000",4.17,"32,000",4.43,0,66.1%
26/03/2021,130(0.93 %),0,0,0,0,0,0,0,66.1%
25/03/2021,128.8(-0.85 %),0,0,0,0,0,0,0,49%
24/03/2021,129.9(-0.84 %),0,0,0,0,0,0,0,49%
23/03/2021,131(-0.68 %),0,0,0,0,0,0,0,49%
22/03/2021,131.9(-0.83 %),0,0,0,0,0,0,0,49%
19/03/2021,133(-0.45 %),0,0,0,0,0,0,0,49%
18/03/2021,133.6(0.60 %),0,0,0,0,0,0,0,66.1%
17/03/2021,132.8(-0.52 %),0,0,"4,932",7.03,"4,932",7.03,0,49%
16/03/2021,133.2(0.38 %),0,0,"5,000",7.1,"5,000",7.1,0,49%
15/03/2021,132.7(1.22 %),0,0,0,0,0,0,0,49%
12/03/2021,131.1(-1.06 %),0,0,0,0,0,0,0,66.1%
11/03/2021,132.5(1.53 %),0,0,"65,100",90.88,"65,100",90.88,0,49%
10/03/2021,130.5(1.87 %),0,0,0,0,0,0,0,49%
09/03/2021,128.1(-2.06 %),0,0,"133,333",186.53,"133,333",186.53,0,49%
