Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/11/2024,59.9(-2.28 %),"-610,537",-36.84,"129,063",7.77,"739,600",44.61,0,0%
14/11/2024,61.3(-0.97 %),"-97,700",-5.96,"211,500",12.94,"309,200",18.9,0,0%
13/11/2024,61.9(1.81 %),"822,880",51.36,"2,138,818",132.02,"1,315,938",80.66,"26,402,701",0%
12/11/2024,60.8(-3.49 %),"-458,500",-29.07,"1,241,400",76.93,"1,699,900",106,"27,225,581",47.14%
11/11/2024,63(-3.08 %),"-760,700",-48.18,"490,800",30.98,"1,251,500",79.16,"26,744,121",47.17%
08/11/2024,65(-0.61 %),"247,300",16.1,"470,200",30.55,"222,900",14.45,"26,664,001",47.18%
07/11/2024,65.4(-0.30 %),"729,300",47.64,"1,300,300",84.89,"571,000",37.25,"25,639,641",47.25%
06/11/2024,65.6(0.00 %),0,0,0,0,0,0,"24,376,857",47.33%
05/11/2024,65.6(0.77 %),"-72,300",-4.78,"1,240,900",81.07,"1,313,200",85.85,"23,698,706",47.38%
04/11/2024,65.1(-1.36 %),"971,300",63.43,"2,604,800",169.69,"1,633,500",106.27,"20,613,768",47.59%
01/11/2024,66(-0.75 %),"1,635,400",108.05,"5,961,300",393.22,"4,325,900",285.17,"21,516,784",47.53%
31/10/2024,66.5(0.76 %),"-630,900",-41.75,"1,071,100",70.57,"1,702,000",112.32,"25,714,891",47.24%
30/10/2024,66(-0.75 %),"-265,200",-17.63,"1,497,500",98.72,"1,762,700",116.35,"24,967,734",47.29%
29/10/2024,66.5(1.53 %),"915,400",60.43,"2,734,100",180.43,"1,818,700",119.99,"26,225,313",47.21%
28/10/2024,65.5(0.00 %),"683,000",44.46,"1,073,500",69.89,"390,500",25.42,"28,517,160",47.05%
25/10/2024,65.5(0.15 %),"1,082,300",70.91,"1,525,300",99.93,"443,000",29.02,"29,217,846",47%
24/10/2024,65.4(-0.46 %),"945,700",61.77,"1,318,800",86.21,"373,100",24.43,"29,834,346",46.96%
23/10/2024,65.7(-0.90 %),"286,100",18.78,"1,194,900",78.25,"908,800",59.47,"30,361,063",46.92%
22/10/2024,66.3(0.76 %),"1,156,100",76.64,"1,948,200",129.07,"792,100",52.43,"31,133,377",46.87%
21/10/2024,65.8(0.15 %),"-247,500",-16.29,"175,100",11.47,"422,600",27.76,"33,071,441",46.74%
