Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/05/2023,37.85(0.13 %),"-301,100",-11.43,0,0,"301,100",11.43,0,49%
05/05/2023,37.8(-0.26 %),500,0.02,500,0.02,0,0,0,49%
04/05/2023,37.9(-3.32 %),0,0,0,0,0,0,0,49.02%
28/04/2023,39.2(1.42 %),0,0,0,0,0,0,0,49.02%
27/04/2023,38.65(0.65 %),-500,-0.02,0,0,500,0.02,0,49.02%
26/04/2023,38.4(1.86 %),0,0,"50,000",1.92,"50,000",1.92,0,49%
25/04/2023,37.7(-1.82 %),0,0,"1,466,056",55.27,"1,466,056",55.27,0,49%
24/04/2023,38.4(-2.29 %),0,0,"2,067,100",79.38,"2,067,100",79.38,0,49%
21/04/2023,39.3(-2.72 %),0,0,"450,000",17.68,"450,000",17.68,0,49%
20/04/2023,40.4(-0.25 %),0,0,0,0,0,0,0,49.03%
19/04/2023,40.5(1.25 %),0,0,"801,400",32.46,"801,400",32.46,0,49%
18/04/2023,39.95(0.13 %),0,0,"875,000",34.96,"875,000",34.96,0,49%
17/04/2023,39.85(-0.38 %),0,0,"464,400",18.51,"464,400",18.51,0,49%
14/04/2023,40(-2.68 %),0,0,0,23.85,0,23.85,0,49%
13/04/2023,41.05(0.61 %),72,0,"581,072",23.85,"581,000",23.85,0,49%
12/04/2023,40.75(0.12 %),0,0,"1,695,700",69.1,"1,695,700",69.1,72,49%
11/04/2023,40.7(-0.73 %),0,0,"2,897,200",117.92,"2,897,200",117.92,0,49%
10/04/2023,41(5.13 %),-72,-0,"5,403,900",221.56,"5,403,972",221.56,0,49%
07/04/2023,39(-0.26 %),0,0,"628,800",24.52,"628,800",24.52,0,49%
06/04/2023,39.1(-1.76 %),100,0,"559,900",21.89,"559,800",21.89,0,49%
