Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
27/09/2023,52(0.97 %),"862,700",43.9,"1,174,300",60.04,"311,600",16.14,"9,495,285",48.36%
26/09/2023,51.5(0.98 %),"-743,400",-38.02,"1,023,400",52.3,"1,766,800",90.31,"10,357,985",48.29%
25/09/2023,51(-2.11 %),"1,105,900",56.66,"1,304,500",66.92,"198,600",10.26,"10,358,783",48.29%
22/09/2023,52.1(-3.87 %),"-622,600",-32.65,"406,500",21.19,"1,029,100",53.84,"10,848,163",48.26%
21/09/2023,54.2(-2.87 %),"46,100",1.94,"899,200",49.16,"853,100",47.22,"10,109,586",48.32%
20/09/2023,55.8(0.54 %),"-1,791,800",-99.72,"141,300",7.84,"1,933,100",107.57,"10,155,686",48.32%
19/09/2023,55.5(0.91 %),"142,100",7.64,"1,945,900",105.91,"1,803,800",98.28,"8,363,886",48.44%
18/09/2023,55(-1.61 %),0,0,0,0,0,0,"7,228,316",48.53%
15/09/2023,55.9(-2.44 %),"-1,171,500",-66.11,"262,400",14.78,"1,433,900",80.89,"7,228,316",48.51%
14/09/2023,57.3(-0.35 %),"-680,000",-39.39,"794,600",45.8,"1,474,600",85.19,"4,808,358",48.67%
13/09/2023,57.5(3.05 %),"-1,360,800",-79,"1,359,600",78.08,"2,720,400",157.08,"5,119,558",48.65%
12/09/2023,55.8(2.39 %),"-115,800",-6.35,"367,600",20.19,"483,400",26.54,"5,215,560",48.64%
11/09/2023,54.5(-1.80 %),"230,000",12.53,"1,683,500",93.49,"1,453,500",80.96,"4,149,309",48.72%
08/09/2023,55.5(0.91 %),"231,900",12.64,"1,644,900",91.24,"1,413,000",78.6,"5,683,009",48.61%
07/09/2023,55(0.00 %),"713,100",39.15,"1,052,900",57.92,"339,800",18.77,"7,130,469",48.51%
06/09/2023,55(1.29 %),"61,400",3.3,"353,800",19.37,"292,400",16.07,"7,696,432",48.49%
05/09/2023,54.3(0.93 %),"516,300",27.68,"991,600",53.55,"475,300",25.87,"7,757,832",48.47%
31/08/2023,53.8(0.00 %),"438,000",23.57,"894,200",48.13,"456,200",24.56,"8,459,183",48.42%
30/08/2023,53.8(1.70 %),"870,700",46.95,"1,160,900",62.6,"290,200",15.64,"5,647,473",48.63%
29/08/2023,52.9(2.32 %),"175,500",9.34,"1,269,600",66.47,"1,094,100",57.13,"6,518,173",48.55%
