Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
19/06/2024,63.3(1.77 %),"975,500",61.92,"1,710,800",107.6,"735,300",45.68,"19,813,225",47.65%
18/06/2024,62.2(0.32 %),"-1,248,700",-76.48,"880,300",54.71,"2,129,000",131.19,"20,181,530",47.62%
17/06/2024,62(-1.59 %),"473,200",29.4,"1,839,700",113.74,"1,366,500",84.34,"17,944,925",47.77%
14/06/2024,63(-1.56 %),"-1,460,700",-93.09,"1,656,200",104.71,"3,116,900",197.8,"16,853,135",47.85%
13/06/2024,64(0.95 %),"-1,428,200",-90.39,"1,234,500",78.87,"2,662,700",169.26,"17,879,765",47.78%
12/06/2024,63.4(1.77 %),"275,600",17.73,"735,200",46.39,"459,600",28.66,"16,840,517",47.85%
11/06/2024,62.3(-1.11 %),"-1,630,928",-101.59,"642,820",40.1,"2,273,748",141.69,"11,839,416",48.19%
10/06/2024,63(1.45 %),"287,411",18.07,"908,202",56.99,"620,791",38.92,"14,025,980",48.03%
07/06/2024,62.1(0.32 %),"-510,043",-31.71,"886,300",55.05,"1,396,343",86.75,"14,313,391",48.02%
06/06/2024,61.9(-0.16 %),"-1,482,099",-91.75,"8,935,379",554.88,"10,417,478",646.62,"11,839,416",48.19%
05/06/2024,62(-2.82 %),"-2,209,000",-137.68,"1,189,000",73.92,"3,398,000",211.6,"7,922,662",48.45%
04/06/2024,63.8(-0.31 %),"-1,158,000",-73.5,"1,221,900",77.8,"2,379,900",151.3,"5,713,662",48.6%
03/06/2024,64(0.63 %),"-2,032,200",-129.74,"911,900",58.28,"2,944,100",188.02,"4,555,662",48.68%
31/05/2024,63.6(1.27 %),"-2,043,000",-129.59,"977,900",61.91,"3,020,900",191.51,"4,555,662",48.69%
30/05/2024,62.8(3.80 %),"-1,183,000",-68.86,"2,230,500",136.31,"3,413,500",205.17,"3,713,272",48.75%
29/05/2024,60.5(-1.63 %),"-729,200",-44.77,"1,090,900",66.34,"1,820,100",111.11,"5,261,414",48.64%
28/05/2024,61.5(2.50 %),"-498,200",-30.64,"738,700",45.55,"1,236,900",76.19,"4,082,037",48.72%
27/05/2024,60(-0.83 %),"-919,600",-54.7,"1,394,200",83.59,"2,313,800",138.29,"1,364,880",48.91%
24/05/2024,60.5(-2.42 %),"-2,180,700",-131.87,"1,275,000",76.86,"3,455,700",208.73,"12,202,433",48.19%
23/05/2024,62(1.64 %),"1,314,300",81.26,"2,200,100",134.91,"885,800",53.65,"1,275,053",48.91%
