Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
29/06/2021,169.6 ( -0.88 %),239,"132,800",555.65,219,"188,500",861,"-55,700"
28/06/2021,171.1 ( -0.47 %),0,0,0,0,0,0,0
25/06/2021,171.9 ( 0 %),181,"182,300","1,007.18",279,"246,600",884,"-64,300"
24/06/2021,171.9 ( 1 %),307,"259,700",845.93,367,"282,100",769,"-22,400"
23/06/2021,170.2 ( 1.86 %),311,"385,100","1,238.26",421,"325,000",772,"60,100"
22/06/2021,167.1 ( -1.71 %),496,"376,800",759.68,582,"413,500",710,"-36,700"
21/06/2021,170 ( -0.7 %),243,"160,000",658.44,360,"252,300",701,"-92,300"
18/06/2021,171.2 ( 3.13 %),277,"333,900","1,205.42",527,"301,900",573,"32,000"
17/06/2021,166 ( -1.78 %),283,"171,900",607.42,317,"202,900",640,"-31,000"
16/06/2021,169 ( 0.3 %),295,"314,900","1,067.46",403,"335,900",833,"-21,000"
15/06/2021,168.5 ( 1.81 %),408,"463,300","1,135.54",604,"424,200",702,"39,100"
14/06/2021,165.5 ( 0.85 %),196,"217,100","1,107.65",380,"246,600",649,"-29,500"
11/06/2021,164.1 ( 2.56 %),557,"865,200","1,553.32",811,"537,800",663,"327,400"
10/06/2021,160 ( 1.98 %),646,"1,169,800","1,810.84",712,"1,101,200","1,547","68,600"
09/06/2021,156.9 ( 0.06 %),227,"141,900",625.11,445,"243,300",547,"-101,400"
08/06/2021,156.8 ( 1.1 %),434,"548,600","1,264.06",540,"546,300","1,012","2,300"
07/06/2021,155.1 ( 0.91 %),249,"387,700","1,557.03",246,"290,700","1,182","97,000"
04/06/2021,153.7 ( -0.13 %),440,"278,600",633.18,409,"415,600","1,016","-137,000"
03/06/2021,153.9 ( 1.25 %),0,0,0,0,0,0,0
02/06/2021,152 ( -1.3 %),505,"577,400","1,143.37",632,"324,200",513,"253,200"
