Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
13/11/2024,56.8 ( 0.35 %),697,"678,100",972.88,857,"819,800",957,"-141,700"
12/11/2024,56.6 ( 2.35 %),"1,418","2,244,800","1,583.07","1,452","2,437,400","1,679","-192,600"
11/11/2024,55.3 ( 0.18 %),793,"894,900","1,128.5",612,"834,700","1,364","60,200"
08/11/2024,55.2 ( -0.72 %),"1,056","911,100",862.78,561,"903,000","1,610","8,100"
07/11/2024,55.6 ( -0.36 %),698,"762,600","1,092.55",381,"802,100","2,105","-39,500"
06/11/2024,55.8 ( 0.54 %),854,"824,000",964.87,474,"702,800","1,483","121,200"
05/11/2024,55.5 ( 0 %),747,"753,100","1,008.17",516,"612,000","1,186","141,100"
04/11/2024,55.5 ( 0.36 %),936,"916,900",979.59,693,"936,800","1,352","-19,900"
01/11/2024,55.3 ( 0.18 %),"1,046","982,500",939.29,690,"1,061,300","1,538","-78,800"
31/10/2024,55.2 ( 0 %),817,"826,900","1,012.12",748,"1,194,100","1,596","-367,200"
30/10/2024,55.2 ( -0.36 %),688,"805,400","1,170.64",440,"892,100","2,028","-86,700"
29/10/2024,55.4 ( -0.18 %),737,"727,600",987.25,343,"719,800","2,099","7,800"
28/10/2024,55.5 ( 0 %),584,"590,700","1,011.47",347,"644,000","1,856","-53,300"
25/10/2024,55.5 ( -0.72 %),874,"734,500",840.39,588,"746,400","1,269","-11,900"
24/10/2024,55.9 ( -0.18 %),674,"536,400",795.85,398,"463,000","1,163","73,400"
23/10/2024,56 ( 0 %),829,"1,024,900","1,236.31","1,375","716,300",521,"308,600"
22/10/2024,56 ( -1.06 %),780,"1,203,600","1,543.08",482,"1,039,700","2,157","163,900"
21/10/2024,56.6 ( -1.39 %),926,"1,315,400","1,420.52",843,"1,517,300","1,800","-201,900"
18/10/2024,57.4 ( 0.17 %),460,"675,100","1,467.61",695,"967,100","1,392","-292,000"
17/10/2024,57.3 ( -0.87 %),671,"683,000","1,017.88",815,"1,000,200","1,227","-317,200"
