Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
16/10/2024,57.8 ( 1.23 %),"1,519","1,223,800",805.66,749,"1,341,800","1,791","-118,000"
15/10/2024,57.1 ( -0.17 %),729,"992,700","1,361.73","1,419","1,751,200","1,234","-758,500"
14/10/2024,57.2 ( -0.52 %),496,"683,200","1,377.42",696,"1,070,700","1,538","-387,500"
11/10/2024,57.5 ( -0.35 %),473,"718,800","1,519.66",753,"1,291,800","1,716","-573,000"
10/10/2024,57.7 ( 2.3 %),"1,008","1,292,200","1,281.94",882,"1,709,200","1,938","-417,000"
09/10/2024,56.4 ( 0.18 %),986,"1,639,400","1,662.68",951,"905,600",952,"733,800"
08/10/2024,56.3 ( -0.71 %),577,"963,800","1,670.36",473,"968,900","2,048","-5,100"
07/10/2024,56.7 ( 0.18 %),796,"828,800","1,041.21",451,"909,600","2,017","-80,800"
04/10/2024,56.6 ( -0.35 %),526,"719,200","1,367.3",400,"711,300","1,778","7,900"
03/10/2024,56.8 ( -0.18 %),780,"965,400","1,237.69",648,"1,351,700","2,086","-386,300"
02/10/2024,56.9 ( -1.56 %),809,"1,050,900","1,299.01",874,"1,435,500","1,642","-384,600"
01/10/2024,57.8 ( 0 %),831,"1,189,900","1,431.89","1,748","1,627,500",931,"-437,600"
30/09/2024,57.8 ( -1.2 %),589,"837,500","1,421.9",663,"1,470,800","2,218","-633,300"
27/09/2024,58.5 ( 0.69 %),"1,214","1,639,000","1,350.08","1,260","1,874,300","1,488","-235,300"
26/09/2024,58.1 ( 1.22 %),"1,475","2,679,700","1,816.75","1,490","2,468,000","1,656","211,700"
25/09/2024,57.4 ( -0.17 %),594,"868,500","1,462.12",909,"1,178,100","1,296","-309,600"
24/09/2024,57.5 ( 0.17 %),826,"1,117,700","1,353.15","1,065","1,451,800","1,363","-334,100"
23/09/2024,57.4 ( 0 %),722,"1,393,800","1,930.47",962,"1,853,100","1,926","-459,300"
20/09/2024,57.4 ( 1.59 %),992,"1,905,400","1,920.77","1,033","1,920,500","1,859","-15,100"
19/09/2024,56.5 ( 0.71 %),749,"775,500","1,035.38",601,"1,015,400","1,690","-239,900"
