Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
13/09/2022,191 ( -2.05 %),697,"221,100",317.22,809,"289,100",357,"-68,000"
12/09/2022,195 ( 0.62 %),"1,228","274,000",223.13,638,"342,400",537,"-68,400"
09/09/2022,193.8 ( 1.1 %),705,"429,600",609.36,535,"372,700",697,"56,900"
08/09/2022,191.7 ( 1.97 %),681,"323,400",474.89,650,"279,000",429,"44,400"
07/09/2022,188 ( -0.32 %),418,"361,600",865.07,427,"207,500",486,"154,100"
06/09/2022,188.6 ( 0.32 %),354,"203,100",573.73,339,"189,900",560,"13,200"
05/09/2022,188 ( 0.05 %),320,"183,800",574.38,321,"180,200",561,"3,600"
31/08/2022,187.9 ( 0 %),397,"227,200",572.29,334,"311,800",934,"-84,600"
30/08/2022,187.9 ( -0.05 %),280,"150,200",536.43,296,"150,700",509,-500
29/08/2022,188 ( 0 %),492,"302,200",614.23,403,"220,500",547,"81,700"
26/08/2022,188 ( 0.27 %),513,"288,700",562.77,324,"161,600",499,"127,100"
25/08/2022,187.5 ( 0.27 %),379,"187,900",495.78,330,"133,800",405,"54,100"
24/08/2022,187 ( -1.58 %),548,"246,700",450.18,566,"213,900",378,"32,800"
23/08/2022,190 ( -2.06 %),376,"154,600",411.17,549,"169,000",308,"-14,400"
22/08/2022,194 ( -0.51 %),226,"149,200",660.18,340,"167,300",492,"-18,100"
19/08/2022,195 ( 0.78 %),407,"178,300",438.08,380,"263,400",693,"-85,100"
18/08/2022,193.5 ( 2.65 %),"1,166","507,900",435.59,847,"598,600",707,"-90,700"
17/08/2022,188.5 ( 0.27 %),906,"320,300",353.53,659,"336,700",511,"-16,400"
16/08/2022,188 ( 1.08 %),356,"272,800",766.29,343,"302,000",880,"-29,200"
15/08/2022,186 ( 2.2 %),593,"398,600",672.18,660,"333,700",506,"64,900"
