Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
31/07/2023,156.8 ( -0.13 %),973,"549,400",564.65,669,"473,400",708,"76,000"
28/07/2023,157 ( -2 %),924,"442,900",479.33,682,"671,600",985,"-228,700"
27/07/2023,160.2 ( -0.87 %),777,"444,000",571.43,610,"378,700",621,"65,300"
26/07/2023,161.6 ( 2.28 %),882,"551,300",625.06,818,"541,200",662,"10,100"
25/07/2023,158 ( 1.94 %),"1,141","605,200",530.41,"1,159","623,500",538,"-18,300"
24/07/2023,155 ( 1.24 %),798,"420,800",527.32,909,"414,800",456,"6,000"
21/07/2023,153.1 ( -0.07 %),428,"258,800",604.67,478,"310,900",650,"-52,100"
20/07/2023,153.2 ( 0.26 %),426,"181,600",426.29,455,"360,400",792,"-178,800"
19/07/2023,152.8 ( -0.2 %),509,"232,400",456.58,509,"356,900",701,"-124,500"
18/07/2023,153.1 ( -0.26 %),552,"226,900",411.05,460,"368,300",801,"-141,400"
17/07/2023,153.5 ( -0.2 %),583,"175,600",301.2,546,"395,700",725,"-220,100"
14/07/2023,153.8 ( 0.2 %),447,"225,200",503.8,493,"310,000",629,"-84,800"
13/07/2023,153.5 ( 1.66 %),738,"415,800",563.41,632,"451,700",715,"-35,900"
12/07/2023,151 ( 0.67 %),758,"294,500",388.52,528,"275,200",521,"19,300"
11/07/2023,150 ( -0.2 %),777,"431,900",555.86,415,"336,400",811,"95,500"
10/07/2023,150.3 ( -0.46 %),810,"353,400",436.3,694,"332,100",479,"21,300"
07/07/2023,151 ( -1.56 %),776,"302,100",389.3,520,"488,100",939,"-186,000"
06/07/2023,153.4 ( -0.26 %),343,"175,200",510.79,380,"285,500",751,"-110,300"
05/07/2023,153.8 ( 0.13 %),381,"171,700",450.66,475,"322,700",679,"-151,000"
04/07/2023,153.6 ( -0.07 %),487,"219,200",450.1,344,"348,100","1,012","-128,900"
