Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
31/03/2021,180 ( 2.86 %),476,"290,200",609.66,275,"241,200",877,"49,000"
30/03/2021,175 ( 0.98 %),315,"189,400",601.27,287,"184,300",642,"5,100"
29/03/2021,173.3 ( 0.17 %),467,"165,100",353.53,238,"170,200",715,"-5,100"
26/03/2021,173 ( -1.14 %),338,"192,300",568.93,442,"210,900",477,"-18,600"
25/03/2021,175 ( -0.28 %),376,"245,600",653.19,350,"310,400",887,"-64,800"
24/03/2021,175.5 ( -1.4 %),324,"116,600",359.88,248,"103,200",416,"13,400"
23/03/2021,178 ( -0.56 %),406,"164,500",405.17,297,"125,300",422,"39,200"
22/03/2021,179 ( -0.56 %),230,"92,400",401.74,277,"125,500",453,"-33,100"
19/03/2021,180 ( -0.33 %),290,"162,700",561.03,301,"169,000",561,"-6,300"
18/03/2021,180.6 ( 0.78 %),234,"237,700","1,015.81",400,"191,300",478,"46,400"
17/03/2021,179.2 ( 0.11 %),266,"15,840",59.55,322,"22,590",70,"-6,750"
16/03/2021,180.6 ( 2.03 %),212,"212,700","1,003.3",410,"180,500",440,"32,200"
15/03/2021,177 ( -0.56 %),312,"25,830",82.79,423,"20,550",49,"5,280"
12/03/2021,178 ( 1.14 %),342,"158,400",463.16,347,"147,100",424,"11,300"
11/03/2021,176 ( 1.56 %),547,"318,700",582.63,394,"275,600",699,"43,100"
10/03/2021,173.3 ( 0.17 %),648,"338,600",522.53,533,"311,900",585,"26,700"
09/03/2021,173 ( -1.14 %),0,0,0,0,0,0,0
08/03/2021,175 ( -0.85 %),649,"36,950",56.93,571,"35,210",62,"1,740"
05/03/2021,176.5 ( -0.84 %),652,"335,800",515.03,376,"343,700",914,"-7,900"
04/03/2021,178 ( -2.63 %),563,"302,500",537.3,414,"408,000",986,"-105,500"
