Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
05/02/2021,35.8,24.23,1.1(3.17 %),"8,496,700",301.43,"144,200",5,34.95,35.8,34.75
04/02/2021,34.7,23.48,-0.2(-0.57 %),"9,413,200",326.41,"35,000",1.2,34.8,35.05,34.25
03/02/2021,34.9,23.62,1(2.95 %),"10,075,600",347.92,"43,200",1.46,34.5,35.25,34
02/02/2021,33.9,22.94,1.9(5.94 %),"7,767,300",255.09,"144,200",4.89,31.8,34,31.7
01/02/2021,32,21.66,1.5(4.92 %),"12,315,100",398.68,"40,500",1.3,31.8,32.6,31.5
29/01/2021,30.5,20.64,0.15(0.49 %),"14,819,400",454.51,"795,000",23.38,28.8,32.4,28.8
28/01/2021,30.35,20.54,-2.25(-6.90 %),"13,297,400",411.26,"128,000",4.1,30.75,31.9,30.35
27/01/2021,32.6,22.06,-1.9(-5.51 %),"9,544,300",323.01,0,0,34.2,35.15,32.5
26/01/2021,34.5,23.35,-2.3(-6.25 %),"8,285,900",294.96,"80,000",2.88,36.5,36.55,34.5
25/01/2021,36.8,24.91,-0.8(-2.13 %),"6,580,500",243.69,"528,000",19.48,37.3,37.55,36.5
22/01/2021,37.6,25.45,0.6(1.62 %),"11,333,200",426.18,"58,000",2.18,36.95,38.3,36.7
21/01/2021,37,25.04,1.35(3.79 %),"7,568,900",273.19,"600,000",21.65,36.1,37,35.5
20/01/2021,35.65,24.13,-0.25(-0.70 %),"11,184,000",393.04,"840,700",29.86,36,36.4,33.8
19/01/2021,35.9,24.3,-2.7(-6.99 %),"14,466,500",535.79,"1,428,300",55.13,38.5,38.6,35.9
18/01/2021,38.6,26.12,-0.9(-2.28 %),"7,197,000",282.53,"93,000",3.63,39.6,39.85,38.6
15/01/2021,39.5,26.73,0.35(0.89 %),"11,321,800",449.55,0,0,39.5,40.1,39.3
14/01/2021,39.15,26.5,0.5(1.29 %),"8,275,700",322.3,0,0,39,39.35,38.5
13/01/2021,38.65,26.16,0.15(0.39 %),"9,063,900",352.62,"93,000",3.77,38.65,39.45,38.5
12/01/2021,38.5,26.06,-0.2(-0.52 %),"9,154,200",352.31,0,0,38.7,38.9,38.1
11/01/2021,38.7,26.19,0(0.00 %),"10,911,700",425.57,"94,000",3.38,38.9,39.6,38.6
