Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/04/2022,27.65,24.74,0.25(0.91 %),"5,977,600",160.71,"120,000",3.5,27,27.75,25.5
25/04/2022,27.35,24.48,-2.05(-6.97 %),"6,285,600",176.14,"590,000",17.35,29.35,29.35,27.35
22/04/2022,29.4,26.31,0.4(1.38 %),"3,585,200",104.97,0,0,29.45,29.6,28.9
21/04/2022,29,25.95,0.3(1.05 %),"5,307,000",153.71,"120,000",3.58,28.6,29.5,28.4
20/04/2022,28.7,25.68,-0.05(-0.17 %),"4,259,300",123.46,0,0,28.75,29.3,28.55
19/04/2022,28.75,25.73,-0.45(-1.54 %),"4,637,100",136.18,0,0,29.5,29.9,28.75
18/04/2022,29.2,26.13,-1.8(-5.81 %),"8,403,800",251.8,0,0,30.9,30.9,29.2
15/04/2022,31,27.74,-0.2(-0.64 %),"5,073,900",158.38,0,0,31.45,31.45,30.9
14/04/2022,31.2,27.92,-0.3(-0.95 %),"2,929,200",92.28,0,0,31.5,31.9,31.15
13/04/2022,31.5,28.19,0.5(1.61 %),"4,187,400",131.76,"120,000",3.9,31.2,31.65,31.2
12/04/2022,31,27.74,-1.05(-3.28 %),"5,690,000",180.83,"140,076",4.18,32.15,32.2,31
08/04/2022,32.05,28.68,-0.55(-1.69 %),"5,331,500",171.76,0,0,32.5,32.55,32.05
07/04/2022,32.55,29.13,-0.05(-0.15 %),"6,080,300",199.16,"120,000",3.96,32.7,33,32.35
06/04/2022,32.6,29.17,0.2(0.62 %),"5,774,800",186.8,0,0,32.1,32.65,32.1
05/04/2022,32.35,28.95,-0.55(-1.67 %),"6,075,100",197.76,0,0,32.5,32.8,32.35
04/04/2022,32.85,29.4,-0.25(-0.76 %),"6,673,500",220.86,"120,000",3.97,33.4,33.4,32.85
01/04/2022,33.05,29.58,0.55(1.69 %),"8,660,000",284.66,0,0,32.5,33.15,32.45
31/03/2022,32.45,29.04,0.35(1.09 %),"4,793,800",155.34,0,0,32.1,32.6,32.1
30/03/2022,32.05,28.68,0.05(0.16 %),"5,038,200",162.38,"120,000",4.01,31.9,32.55,31.85
29/03/2022,32,28.64,0.2(0.63 %),"2,982,900",95.52,"840,000",28.56,32,32.1,31.9
