Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/12/2022,27.45,24.56,-0.65(-2.31 %),"3,851,100",107.01,"142,000",3.88,28,28.2,27.45
09/12/2022,28.05,25.1,0.25(0.90 %),"4,989,800",138.01,"298,000",8.28,27.8,28.05,27.05
08/12/2022,27.8,24.88,0.4(1.46 %),"5,282,700",148.68,"60,000",1.64,27.6,28.9,27.4
07/12/2022,27.35,24.48,0.35(1.30 %),"4,099,300",111.81,"60,000",1.65,26.9,27.8,26.75
06/12/2022,27,24.16,-1.6(-5.59 %),"7,661,900",211.56,"60,000",1.8,28.1,28.6,26.85
05/12/2022,28.6,25.59,0.6(2.14 %),"7,687,500",217.23,0,0,28.5,28.6,27.8
02/12/2022,27.95,25.01,1.75(6.68 %),"8,942,500",244.03,"140,000",3.6,26.3,27.95,26.05
01/12/2022,26.15,23.4,-1.15(-4.21 %),"10,765,700",292.2,0,0,27.35,27.7,26
30/11/2022,27.25,24.39,-0.15(-0.55 %),"6,374,800",173.76,0,0,27.05,28,26.65
29/11/2022,27.4,24.52,0.1(0.37 %),"9,674,400",259.84,0,0,27,27.4,26.1
28/11/2022,27.3,24.43,1.5(5.81 %),"11,090,400",295.95,"520,000",13.41,26.1,27.45,26.1
25/11/2022,25.8,23.09,1.2(4.88 %),"14,164,700",357.8,0,0,24.9,25.8,24.65
24/11/2022,24.6,22.01,0.2(0.82 %),"4,141,700",100.11,"70,000",1.53,24.25,24.6,23.8
23/11/2022,24.4,21.84,0.5(2.09 %),"5,920,300",143.79,"100,000",2.45,23.9,24.75,23.8
22/11/2022,23.9,21.39,-0.2(-0.83 %),"7,649,900",185.71,"40,000",0.96,23.9,24.9,23.5
21/11/2022,24.1,21.57,-0.6(-2.43 %),"5,680,300",138.35,"100,000",2.45,24.7,24.8,24.1
18/11/2022,24.7,22.1,-0.3(-1.20 %),"11,616,200",281.92,0,0,24.55,25,23.5
17/11/2022,25,22.37,0.2(0.81 %),"11,677,400",294.4,0,0,25,25.8,24.65
16/11/2022,24.8,22.19,1.4(5.98 %),"13,029,200",314.49,0,0,22.3,24.9,22.25
15/11/2022,23.4,20.94,-0.5(-2.09 %),"10,692,800",244.27,"1,800,000",42.1,23.6,23.9,22.25
