Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/05/2023,28.4,25.42,0(0.00 %),"3,865,800",109.38,"50,000",1.43,28.35,28.4,28.15
11/05/2023,28.35,25.37,0.05(0.18 %),"2,978,300",84.46,"70,000",1.89,28.4,28.45,28.25
10/05/2023,28.25,25.28,0.25(0.89 %),"5,544,200",155.53,"30,000",0.8,28.05,28.25,27.95
09/05/2023,28,25.06,0.1(0.36 %),"2,869,400",80.63,"70,001",1.89,28.05,28.25,28
08/05/2023,27.9,24.97,0.05(0.18 %),"3,291,900",91.91,"440,000",12.28,28,28.05,27.85
05/05/2023,27.85,24.92,-0.4(-1.42 %),"3,720,400",104.15,"620,000",17.88,28.25,28.3,27.8
04/05/2023,28.25,25.28,-0.6(-2.08 %),"2,094,900",59.4,"780,001",22.48,28.6,28.6,28.2
28/04/2023,28.85,25.82,0.5(1.76 %),"4,375,900",125.88,"40,000",1.15,28.5,28.85,28.5
27/04/2023,28.35,25.37,-0.05(-0.18 %),"1,978,300",56.31,"30,000",0.87,28.4,28.7,28.35
26/04/2023,28.4,25.42,-0.1(-0.35 %),"3,781,400",106.79,"40,000",1.17,28.5,28.8,27.95
25/04/2023,28.5,25.5,-0.4(-1.38 %),"1,280,600",36.68,"30,000",0.89,29,29,28.5
24/04/2023,28.9,25.86,0.3(1.05 %),"2,652,900",75.77,"140,000",4.07,28.55,29.2,28.2
21/04/2023,28.6,25.59,-0.2(-0.69 %),"935,900",26.77,"22,600",0.65,28.5,28.75,28.5
20/04/2023,28.75,25.73,0.05(0.17 %),"1,328,400",37.95,"30,000",0.86,28.65,28.75,28.4
19/04/2023,28.7,25.68,-0.4(-1.37 %),"1,613,300",46.49,"2,105,100",61.36,29.05,29.15,28.65
18/04/2023,29.1,26.04,-0.1(-0.34 %),"1,177,200",34.29,"30,000",0.89,29.2,29.3,29
17/04/2023,29.2,26.13,0.1(0.34 %),"1,298,300",37.72,"90,000",2.7,29.1,29.3,28.8
14/04/2023,29.1,26.04,-0.3(-1.02 %),"1,512,400",44.24,"30,000",0.89,29.45,29.5,29.1
13/04/2023,29.4,26.31,-0.1(-0.34 %),"1,310,900",38.41,"155,000",4.56,29.4,29.5,29.1
12/04/2023,29.5,26.4,-0.1(-0.34 %),"1,372,800",40.46,"3,050,000",89.95,29.7,29.7,29.4
