Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
31/10/2023,27.7,24.79,0.05(0.18 %),"2,833,300",78.79,"40,000",1.17,27.75,28,27.6
30/10/2023,27.65,24.74,-0.55(-1.95 %),"1,730,500",48.41,"377,800",11.08,27.65,28.2,27.65
27/10/2023,28.2,25.24,-0.15(-0.53 %),"2,901,000",81.21,"40,000",1.2,28.35,28.45,27.75
26/10/2023,28.35,25.37,-0.65(-2.24 %),"5,974,000",167.05,"80,000",2.32,28.35,28.55,27.55
25/10/2023,29,25.95,-0.5(-1.69 %),"1,749,000",51.21,"40,000",1.21,29.3,29.5,28.95
24/10/2023,29.5,26.4,0.2(0.68 %),"2,467,900",72.42,"80,000",2.45,29.3,29.5,29.05
23/10/2023,29.3,26.22,-0.1(-0.34 %),"1,587,400",46.09,"40,000",1.21,29.4,29.4,28.8
20/10/2023,29.4,26.31,0.8(2.80 %),"3,602,000",103.4,"195,000",5.92,28.45,29.75,27.9
19/10/2023,28.6,25.59,0.25(0.88 %),"1,810,200",51.17,"50,000",1.4,28.35,28.6,28
18/10/2023,28.35,25.37,-0.25(-0.87 %),"2,125,400",60.47,"170,000",5.17,28.6,28.8,28.05
17/10/2023,28.6,25.59,-0.2(-0.69 %),"1,650,400",47.74,"50,000",1.49,29,29.15,28.6
16/10/2023,28.8,25.77,-0.5(-1.71 %),"2,025,200",58.79,"50,000",1.52,29.25,29.3,28.8
13/10/2023,29.3,26.22,-0.3(-1.01 %),"1,457,500",42.6,"40,000",1.22,29.3,29.6,29
12/10/2023,29.6,26.49,0.1(0.34 %),"2,092,400",61.93,"405,000",12.14,29.7,29.75,29.35
11/10/2023,29.5,26.4,0.2(0.68 %),"1,759,400",51.41,"470,000",13.81,29.3,29.5,29.05
10/10/2023,29.3,26.22,0.15(0.51 %),"2,970,400",87.36,"170,000",4.79,29.35,29.55,29.2
09/10/2023,29.15,26.09,0.45(1.57 %),"1,901,900",54.94,"91,400",2.75,28.65,29.2,28.65
06/10/2023,28.7,25.68,0.6(2.14 %),"3,154,500",89.46,0,0,28.5,28.75,27.85
05/10/2023,28.1,25.15,-0.8(-2.77 %),"4,884,500",139.86,"440,000",13.58,29.05,29.15,28.1
04/10/2023,28.9,25.86,-0.2(-0.69 %),"3,077,200",88.98,0,0,28.7,29.1,28.6
