Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
23/07/2024,17.75,14.79,-0.85(-4.57 %),"14,187,900",256.68,9,0,18.65,18.7,17.3
22/07/2024,18.6,15.5,0.2(1.09 %),"32,697,700",607.63,8,0,18.4,18.9,18.3
19/07/2024,18.4,15.33,0.4(2.22 %),"42,887,000",788.17,7,0,18,18.55,17.9
18/07/2024,18,15,0.15(0.84 %),"3,672,200",65.47,"440,031",8.32,17.95,18,17.7
17/07/2024,17.85,14.87,0(0.00 %),"10,965,700",197.57,3,0,17.85,18.3,17.7
16/07/2024,17.85,14.87,0.2(1.13 %),"4,740,200",84.75,5,0,17.7,18.05,17.7
15/07/2024,17.65,14.71,-0.3(-1.67 %),"2,938,500",52.18,15,0,17.95,18,17.6
12/07/2024,17.95,14.96,0.05(0.28 %),"4,261,300",76.34,29,0,17.9,18,17.8
11/07/2024,17.9,14.92,0.05(0.28 %),"9,295,200",166.92,"300,000",5.25,17.9,18.05,17.75
10/07/2024,17.85,14.87,-0.05(-0.28 %),"4,927,400",87.55,1,0,18,18,17.6
09/07/2024,17.9,14.92,0.15(0.85 %),"7,756,600",138.65,0,0,17.75,18,17.7
08/07/2024,17.75,14.79,0.05(0.28 %),"12,782,900",229.05,2,0,17.7,18.05,17.7
05/07/2024,17.7,14.75,0.05(0.28 %),"2,531,700",44.47,"20,001",0.37,17.65,17.7,17.45
04/07/2024,17.65,14.71,0.1(0.57 %),"4,743,500",83.94,2,0,17.6,17.8,17.55
03/07/2024,17.55,14.62,0.1(0.57 %),"3,468,300",60.85,3,0,17.5,17.7,17.45
02/07/2024,17.45,14.54,0.1(0.58 %),"2,731,300",47.72,2,0,17.35,17.6,17.35
01/07/2024,17.35,14.46,0.15(0.87 %),"2,303,000",39.68,4,0,17.2,17.35,17.15
28/06/2024,17.2,14.33,-0.25(-1.43 %),"5,434,800",93.95,"41,805",0.73,17.25,17.5,17.1
27/06/2024,17.45,14.54,-0.1(-0.57 %),"2,868,300",50.07,0,0,17.45,17.55,17.35
26/06/2024,17.55,14.62,0(0.00 %),"4,412,700",76.91,"2,440,002",42.7,17.5,17.55,17.3
