Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/04/2021,28.8,11.2,-0.1(-0.35 %),"2,837,100",81.68,0,0,28.95,29,28.6
08/04/2021,28.9,11.24,0.1(0.35 %),"4,230,200",122.63,0,0,29,29.15,28.7
07/04/2021,28.8,11.2,0.65(2.31 %),"8,769,900",251.84,0,0,28.15,29.2,28.1
06/04/2021,28.15,10.95,-0.25(-0.88 %),"5,698,500",160.59,0,0,28.35,28.4,28
05/04/2021,28.4,11.04,0.1(0.35 %),"3,468,800",98.81,0,0,28.65,28.7,28.25
02/04/2021,28.3,11,0.3(1.07 %),"3,197,300",91.25,"3,580,000",100.24,28.5,28.8,28.2
01/04/2021,28,10.89,0.15(0.54 %),"4,129,700",115.62,0,0,27.85,28.15,27.75
31/03/2021,27.85,10.83,0.05(0.18 %),"2,172,200",60.59,0,0,27.8,28.05,27.65
30/03/2021,27.8,10.81,0.4(1.46 %),"2,611,900",72.07,0,0,27.5,27.8,27.4
29/03/2021,27.4,10.65,0.7(2.62 %),"2,164,500",58.54,"11,290,000",301.44,27.1,27.4,26.85
26/03/2021,26.7,10.38,-0.2(-0.74 %),"5,041,800",132.92,0,0,26.75,26.9,25.7
25/03/2021,26.9,10.46,-0.05(-0.19 %),"5,221,400",141.13,0,0,27.2,27.45,26.75
24/03/2021,26.95,10.48,-1.35(-4.77 %),"6,669,100",183.89,0,0,27.8,28.2,26.9
23/03/2021,28.3,11,-0.5(-1.74 %),"4,377,900",124.73,0,0,28.7,28.9,28
22/03/2021,28.8,11.2,-0.1(-0.35 %),"3,471,700",100.3,0,0,28.9,29.2,28.7
19/03/2021,28.9,11.24,-0.1(-0.34 %),"6,947,000",201.18,0,0,29,29.25,28.65
18/03/2021,29,11.28,0.3(1.05 %),"5,781,900",167.69,0,0,29,29.2,28.7
17/03/2021,28.7,11.16,0.3(1.06 %),"3,656,000",104.6,0,0,28.4,28.8,28.25
16/03/2021,28.5,11.08,-0.2(-0.70 %),"3,011,500",85.98,0,0,28.8,28.9,28.2
15/03/2021,28.7,11.16,0.1(0.35 %),"4,597,200",132.28,0,0,28.7,29,28.65
