Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
19/09/2022,25,13.12,-1.3(-4.94 %),"1,438,500",36.67,"2,111,900",54.73,26.3,26.3,24.7
16/09/2022,26.3,13.81,-0.3(-1.13 %),"865,600",23.06,"900,000",23.85,26.5,26.85,26.3
15/09/2022,26.55,13.94,-0.05(-0.19 %),"797,400",21.37,"950,000",25.18,26.65,27.35,26.5
14/09/2022,26.55,13.94,-0.35(-1.30 %),"953,000",25.19,"250,000",6.7,26.5,26.8,26.25
13/09/2022,26.85,14.09,-0.15(-0.56 %),"769,200",20.7,"500,000",13.45,27.1,27.1,26.75
12/09/2022,26.95,14.15,-0.05(-0.19 %),"822,500",22.16,"558,965",15.09,27,27.1,26.8
09/09/2022,27,14.17,0.1(0.37 %),"935,700",25.27,"500,000",13.45,27.3,27.3,26.6
08/09/2022,26.9,14.12,-0.4(-1.47 %),"1,410,600",38.25,"528,700",14.43,27.35,27.4,26.9
07/09/2022,27.3,14.33,-0.7(-2.50 %),"1,754,000",48.38,"6,844,000",191.63,27.8,27.9,27.3
06/09/2022,28,14.7,0(0.00 %),"1,348,000",37.62,"800,000",22.16,28.15,28.15,27.65
05/09/2022,28,14.7,0(0.00 %),"1,827,200",51.27,"700,000",19.6,28.5,28.5,27.75
31/08/2022,28,14.7,0.1(0.36 %),"585,300",16.28,"384,053",10.92,27.9,28.15,27.55
30/08/2022,27.9,14.65,0.2(0.72 %),"821,500",22.94,"4,368,965",120.94,28,28.2,27.7
29/08/2022,27.7,14.54,-0.7(-2.46 %),"2,031,300",56.11,"1,006,800",28.19,28,28.1,27.1
26/08/2022,28.4,14.91,-0.4(-1.39 %),"1,359,300",38.8,0,0,28.85,28.9,28.35
25/08/2022,28.8,15.12,0.7(2.49 %),"1,687,100",48.03,"1,346,796",38,28.45,28.9,28.15
24/08/2022,28.1,14.75,0.1(0.36 %),"1,183,300",33.24,"6,730,000",188.4,28,28.25,27.95
23/08/2022,28,14.7,0.1(0.36 %),"1,225,800",33.98,0,0,27.5,28,27.5
22/08/2022,27.9,14.65,-0.5(-1.76 %),"1,455,600",40.75,"623,695",17.71,28.25,28.3,27.75
19/08/2022,28.4,14.91,-0.3(-1.05 %),"1,464,800",41.67,0,0,28.8,28.8,28.3
