Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/12/2024,16.35,,0.05(0.31 %),"17,357,400",285.92,4,0,16.35,16.65,16.25
11/12/2024,16.3,,-0.05(-0.31 %),"6,312,900",103.12,"600,001",9.9,16.4,16.5,16.2
10/12/2024,16.35,,-0.05(-0.30 %),"4,978,800",81.63,500,0.01,16.4,16.5,16.35
09/12/2024,16.4,,0.15(0.92 %),"8,418,500",137.95,"292,002",4.79,16.35,16.5,16.25
06/12/2024,16.25,,-0.2(-1.22 %),"9,727,100",159.43,"148,201",2.44,16.5,16.5,16.25
05/12/2024,16.45,,0.65(4.11 %),"11,737,500",190.12,"450,003",7.1,15.85,16.45,15.75
04/12/2024,15.8,,-0.2(-1.25 %),"8,010,900",127.37,5,0,16.05,16.05,15.8
03/12/2024,16,,-0.1(-0.62 %),"6,553,700",105.44,"450,000",7.03,16.15,16.2,16
02/12/2024,16.1,,-0.1(-0.62 %),"6,793,000",110.13,"172,306",2.82,16.35,16.45,16.1
29/11/2024,16.2,,-0.05(-0.31 %),"4,912,000",79.8,"412,201",6.81,16.25,16.35,16.2
28/11/2024,16.25,,0.1(0.62 %),"11,221,300",183.08,"195,002",3.21,16.25,16.5,16.2
27/11/2024,16.15,,0(0.00 %),"4,886,900",79.03,"1,280,701",22.01,16.15,16.3,16.1
26/11/2024,16.15,,0(0.00 %),"7,393,100",120.2,"450,000",7.35,16.15,16.4,16.15
25/11/2024,16.15,,0.05(0.31 %),"5,428,500",87.64,0,0,16.15,16.25,16.05
22/11/2024,16.1,,-0.15(-0.92 %),"6,826,400",110.42,"450,002",7.42,16.2,16.3,16.1
21/11/2024,16.25,,0.2(1.25 %),"6,027,200",97.47,"60,003",0.97,16.15,16.25,16.05
20/11/2024,16.05,,0.25(1.58 %),"11,375,300",183.19,"450,003",7.47,15.7,16.35,15.7
19/11/2024,15.8,,-0.2(-1.25 %),"9,959,400",158.74,3,0,15.95,16.05,15.8
18/11/2024,16,,0.4(2.56 %),"16,208,300",256.84,"725,806",11.7,15.6,16.1,15.55
15/11/2024,15.6,,-0.15(-0.95 %),"16,220,400",253.41,"250,009",4.18,15.6,15.75,15.5
