Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/05/2024,17.85,14.47,0.15(0.85 %),"4,456,600",79.27,2,0,17.8,17.9,17.7
27/05/2024,17.7,14.35,-0.05(-0.28 %),"5,790,100",102.55,"1,670,000",27.64,17.75,17.9,17.55
24/05/2024,17.75,14.39,-0.55(-3.01 %),"15,598,300",280.35,0,0,18,18.35,17.6
23/05/2024,18.3,14.84,0.15(0.83 %),"5,060,500",91.89,"900,000",16.65,18.15,18.3,18.05
22/05/2024,18.15,14.72,-0.2(-1.09 %),"6,154,000",112.39,0,0,18.4,18.45,18.1
21/05/2024,18.35,14.88,-0.1(-0.54 %),"4,448,700",81.41,0,0,18.5,18.5,18.2
20/05/2024,18.45,14.96,0.05(0.27 %),"13,761,500",254.78,"550,000",9.98,18.4,18.6,18.4
17/05/2024,18.4,14.92,0.05(0.27 %),"12,133,500",223.77,0,0,18.4,18.65,18.25
16/05/2024,18.35,14.88,0.4(2.23 %),"9,637,600",175.72,1,0,18.2,18.4,18
15/05/2024,17.95,14.55,-0.05(-0.28 %),"9,486,200",171.37,"1,006,800",18.11,18.2,18.2,17.9
14/05/2024,18,14.59,0(0.00 %),"4,385,800",79.21,"1,750,001",32.55,18.05,18.2,17.9
13/05/2024,18,14.59,-0.1(-0.55 %),"5,842,600",105.58,"1,850,000",33.49,18.1,18.35,17.9
10/05/2024,18.1,14.68,-0.05(-0.28 %),"8,319,000",151.26,0,0,18.2,18.3,18
09/05/2024,18.15,14.72,0.4(2.25 %),"15,535,600",280.58,2,0,17.8,18.4,17.7
08/05/2024,17.75,14.39,0(0.00 %),"4,167,200",73.73,2,0,17.7,17.8,17.55
07/05/2024,17.75,14.39,-0.05(-0.28 %),"2,573,500",45.57,0,0,17.85,17.85,17.6
06/05/2024,17.8,14.43,0.3(1.71 %),"4,036,600",71.75,0,0,17.7,17.9,17.6
03/05/2024,17.5,14.19,-0.15(-0.85 %),"7,855,100",138.06,0,0,17.75,17.9,17.5
02/05/2024,17.65,14.31,-0.25(-1.40 %),"1,667,000",29.61,"94,501",1.57,17.9,17.95,17.65
26/04/2024,17.9,14.51,-0.05(-0.28 %),"3,090,800",55.18,0,0,17.65,17.95,17.65
