Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
07/03/2023,29 ( 2.11 %),"1,176","4,190,700","3,563.52","3,086","5,720,900","1,854","-1,530,200"
06/03/2023,28.35 ( 1.98 %),"1,990","5,522,400","2,775.08","2,860","5,931,900","2,074","-409,500"
03/03/2023,27.8 ( 0 %),"2,014","3,747,100","1,860.53","2,599","3,618,900","1,392","128,200"
02/03/2023,27.8 ( -1.77 %),"1,714","3,559,500","2,076.72","1,305","3,881,600","2,974","-322,100"
01/03/2023,28.25 ( 3.1 %),"2,251","5,088,100","2,260.37","1,491","3,334,300","2,236","1,753,800"
28/02/2023,27.4 ( -0.72 %),"1,433","2,665,100","1,859.8","1,413","2,494,900","1,766","170,200"
27/02/2023,27.55 ( -2.65 %),"2,159","2,988,200","1,384.07","1,542","3,300,300","2,140","-312,100"
24/02/2023,28.25 ( -2.59 %),"2,220","3,361,000","1,513.96","2,006","3,890,300","1,939","-529,300"
23/02/2023,29 ( 0.35 %),"3,714","6,553,500","1,764.54","2,352","6,213,700","2,642","339,800"
22/02/2023,28.9 ( -3.34 %),"3,693","5,723,500","1,549.82","2,973","6,431,200","2,163","-707,700"
21/02/2023,29.85 ( -2.13 %),"4,771","4,831,100","1,012.6","2,856","7,266,500","2,544","-2,435,400"
20/02/2023,30.45 ( 2.53 %),"2,235","7,058,400","3,158.12","3,525","8,212,800","2,330","-1,154,400"
17/02/2023,29.65 ( -0.17 %),"2,373","3,438,900","1,449.18","2,017","4,987,200","2,473","-1,548,300"
16/02/2023,29.7 ( 2.77 %),"2,622","4,513,400","1,721.36","2,996","5,667,600","1,892","-1,154,200"
15/02/2023,28.9 ( 0.7 %),"1,488","2,809,200","1,887.9","1,601","3,493,200","2,182","-684,000"
14/02/2023,28.7 ( -1.71 %),"1,650","2,627,000","1,592.12","1,726","4,239,100","2,456","-1,612,100"
13/02/2023,29.15 ( 0.17 %),"3,710","3,280,800",884.31,"1,685","3,956,800","2,348","-676,000"
10/02/2023,29.1 ( -1.02 %),"1,406","3,576,200","2,543.53","1,584","4,517,400","2,852","-941,200"
09/02/2023,29.4 ( -1.67 %),"2,275","3,788,100","1,665.1","2,549","6,581,800","2,582","-2,793,700"
08/02/2023,29.9 ( 2.4 %),"2,175","5,318,300","2,445.2","3,197","6,922,100","2,165","-1,603,800"
