Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
21/03/2024,34.9 ( 1.6 %),"3,839","15,339,100","3,995.6","5,921","19,059,700","3,219","-3,720,600"
20/03/2024,34.35 ( 3.15 %),"5,247","17,754,900","3,383.82","6,281","19,196,000","3,056","-1,441,100"
19/03/2024,33.3 ( 0 %),"5,464","16,564,100","3,031.5","3,656","11,870,100","3,247","4,694,000"
18/03/2024,33.3 ( -4.17 %),"8,251","19,246,500","2,332.63","4,322","20,569,700","4,759","-1,323,200"
15/03/2024,34.75 ( 0.87 %),"6,055","16,606,100","2,742.54","4,045","17,850,600","4,413","-1,244,500"
14/03/2024,34.45 ( -1.99 %),"4,605","10,845,100","2,355.07","4,160","16,553,400","3,979","-5,708,300"
13/03/2024,35.15 ( 1.88 %),"4,122","10,686,900","2,592.65","4,544","12,537,400","2,759","-1,850,500"
12/03/2024,34.5 ( 1.02 %),"4,669","14,406,500","3,085.56","4,078","12,155,300","2,981","2,251,200"
11/03/2024,34.15 ( -1.01 %),"5,348","14,856,500","2,777.95","3,875","13,863,400","3,578","993,100"
08/03/2024,34.5 ( -3.63 %),"12,664","33,092,100","2,613.08","5,491","32,427,500","5,906","664,600"
07/03/2024,35.8 ( -0.83 %),"7,021","16,076,100","2,289.72","2,827","15,785,200","5,584","290,900"
06/03/2024,36 ( -1.23 %),"5,289","17,793,000","3,364.15","5,156","22,187,100","4,303","-4,394,100"
05/03/2024,36.45 ( 1.25 %),"3,851","12,401,700","3,220.38","4,002","14,443,000","3,609","-2,041,300"
04/03/2024,36 ( 1.12 %),"8,711","29,618,200","3,400.09","7,734","31,319,500","4,050","-1,701,300"
01/03/2024,35.6 ( 0.14 %),"8,056","18,546,600","2,302.21","2,929","16,179,900","5,524","2,366,700"
29/02/2024,35.55 ( -1.11 %),"8,410","21,332,000","2,536.5","4,311","24,715,800","5,733","-3,383,800"
28/02/2024,35.95 ( -0.55 %),"4,862","16,628,400","3,420.07","4,334","21,437,000","4,946","-4,808,600"
27/02/2024,36.15 ( 1.4 %),"4,161","17,483,900","4,201.85","4,348","15,820,100","3,638","1,663,800"
26/02/2024,35.65 ( 1.28 %),"3,342","13,824,000","4,136.45","3,314","12,590,100","3,799","1,233,900"
23/02/2024,35.2 ( -1.4 %),"8,072","44,878,800","5,559.81","7,884","41,360,500","5,246","3,518,300"
