Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
18/01/2024,31.5 ( 1.12 %),"3,612","21,663,400","5,997.62","4,826","14,613,900","3,028","7,049,500"
17/01/2024,31.15 ( -0.8 %),"3,127","14,620,900","4,675.7","4,035","13,246,600","3,283","1,374,300"
16/01/2024,31.4 ( 0 %),"2,992","16,559,100","5,534.46","4,565","11,941,100","2,616","4,618,000"
15/01/2024,31.4 ( -0.32 %),"2,824","12,522,700","4,434.38","3,216","14,190,300","4,412","-1,667,600"
12/01/2024,31.5 ( 1.61 %),"5,806","31,701,300","5,460.09","7,851","27,148,500","3,458","4,552,800"
11/01/2024,31 ( 0 %),"4,681","18,927,800","4,043.54","6,428","18,132,900","2,821","794,900"
10/01/2024,31 ( 3.33 %),0,0,0,0,0,0,0
09/01/2024,30 ( 1.52 %),"4,194","25,062,900","5,975.89","6,549","21,142,000","3,228","3,920,900"
08/01/2024,29.55 ( 1.9 %),"3,648","22,874,400","6,270.39","6,630","21,084,100","3,180","1,790,300"
05/01/2024,29 ( 1.4 %),"4,126","14,324,700","3,471.81","5,361","17,452,000","3,255","-3,127,300"
04/01/2024,28.6 ( 3.62 %),"7,928","31,419,700","3,963.13","7,988","24,783,600","3,103","6,636,100"
03/01/2024,27.6 ( 1.47 %),"1,791","7,783,400","4,345.84","2,288","5,709,500","2,495","2,073,900"
02/01/2024,27.2 ( 0.37 %),"1,538","7,595,900","4,938.82","2,265","5,898,500","2,604","1,697,400"
29/12/2023,27.1 ( 0 %),0,0,0,0,0,0,0
28/12/2023,27.1 ( 0.93 %),"1,404","6,266,200","4,463.11","2,365","8,406,500","3,555","-2,140,300"
27/12/2023,26.85 ( 0.19 %),"1,285","6,742,900","5,247.39","2,421","7,004,000","2,893","-261,100"
26/12/2023,26.8 ( -0.37 %),"1,938","6,168,500","3,182.92","2,278","6,563,300","2,881","-394,800"
25/12/2023,26.9 ( 1.7 %),"1,987","9,086,200","4,572.82","2,362","6,708,200","2,840","2,378,000"
22/12/2023,26.45 ( -0.38 %),"1,734","4,306,100","2,483.33","2,506","4,140,000","1,652","166,100"
21/12/2023,26.55 ( 0 %),"1,946","4,882,000","2,508.74","2,500","4,543,900","1,818","338,100"
