Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
12/12/2024,60 ( 0 %),"4,647","6,175,500","1,328.92","3,664","6,518,300","1,779","-342,800"
11/12/2024,60 ( -1.32 %),"5,302","7,511,700","1,416.77","3,451","8,296,800","2,404","-785,100"
10/12/2024,60.8 ( -0.49 %),"3,765","6,699,200","1,779.34","3,941","8,200,200","2,081","-1,501,000"
09/12/2024,61.1 ( 0 %),"3,315","7,142,100","2,154.48","3,695","8,714,200","2,358","-1,572,100"
06/12/2024,61.1 ( 0.16 %),"4,822","11,870,000","2,461.63","7,306","14,769,700","2,022","-2,899,700"
05/12/2024,61 ( 4.99 %),"4,252","14,472,500","3,403.69","6,808","12,984,800","1,907","1,487,700"
04/12/2024,58.1 ( -2.84 %),"6,784","12,804,100","1,887.4","4,344","13,850,600","3,188","-1,046,500"
03/12/2024,59.8 ( -0.99 %),"3,113","6,316,600","2,029.1","2,839","8,057,600","2,838","-1,741,000"
02/12/2024,60.4 ( -0.17 %),"2,424","5,283,000","2,179.46","2,370","6,527,400","2,754","-1,244,400"
29/11/2024,60.5 ( 0.83 %),"5,389","10,270,100","1,905.75","3,555","10,467,500","2,944","-197,400"
28/11/2024,60 ( -0.33 %),"4,027","6,555,900","1,627.99","3,370","8,610,900","2,555","-2,055,000"
27/11/2024,60.2 ( 0.33 %),"3,129","8,290,100","2,649.44","4,214","9,997,800","2,373","-1,707,700"
26/11/2024,60 ( 1.69 %),"2,846","7,335,500","2,577.48","4,538","8,301,900","1,829","-966,400"
25/11/2024,59 ( 0 %),"3,453","6,799,200","1,969.07","3,188","9,843,800","3,088","-3,044,600"
22/11/2024,59 ( 0.51 %),"5,008","9,245,900","1,846.23","4,816","8,810,400","1,829","435,500"
21/11/2024,58.7 ( 3.35 %),"5,781","16,895,200","2,922.54","5,223","12,065,500","2,310","4,829,700"
20/11/2024,56.8 ( -1.22 %),"8,853","16,750,000","1,892.01","5,023","13,557,200","2,699","3,192,800"
19/11/2024,57.5 ( -2.38 %),"5,547","8,929,500","1,609.79","3,899","8,118,500","2,082","811,000"
18/11/2024,58.9 ( -1.67 %),"10,338","19,881,200","1,923.12","6,086","17,681,400","2,905","2,199,800"
14/11/2024,0 ( 0 %),"5,359","8,007,300","1,494.18","3,079","8,616,700","2,799","-609,400"
