Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
20/04/2022,156 ( 0 %),"3,208","4,071,900","1,269.3","2,200","3,203,500","1,456","868,400"
18/04/2022,160.2 ( 0 %),"3,275","4,147,400","1,266.38","3,148","4,139,300","1,315","8,100"
15/04/2022,160.2 ( 0.44 %),"2,416","3,862,800","1,598.84","2,580","4,230,300","1,640","-367,500"
14/04/2022,159.5 ( 2.11 %),"3,861","4,822,900","1,249.13","3,334","5,607,300","1,682","-784,400"
13/04/2022,156.2 ( 2.29 %),"5,232","9,609,700","1,836.72","2,494","7,570,900","3,036","2,038,800"
12/04/2022,152.7 ( 1.8 %),"4,033","4,246,600","1,052.96","2,262","4,242,000","1,875","4,600"
08/04/2022,150 ( -3.23 %),"3,075","3,267,000","1,062.44","1,770","3,442,500","1,945","-175,500"
07/04/2022,155 ( -2.39 %),"4,072","4,542,500","1,115.55","2,091","5,174,900","2,475","-632,400"
06/04/2022,158.8 ( 2.32 %),"2,731","4,989,100","1,826.84","2,580","4,646,700","1,801","342,400"
05/04/2022,155.2 ( 0.13 %),"1,995","2,367,800","1,186.87","1,476","2,301,700","1,559","66,100"
04/04/2022,155 ( -0.64 %),"2,474","2,591,500","1,047.49","1,788","2,885,100","1,614","-293,600"
01/04/2022,156 ( 7 %),"3,750","6,801,700","1,813.79","4,357","5,295,000","1,215","1,506,700"
31/03/2022,145.8 ( 0.97 %),"2,155","3,428,600","1,591","2,053","3,734,600","1,819","-306,000"
30/03/2022,144.4 ( -1.43 %),"2,323","3,197,700","1,376.54","1,889","3,124,100","1,654","73,600"
29/03/2022,146.5 ( 1.74 %),"2,535","3,856,700","1,521.38","3,193","4,047,900","1,268","-191,200"
28/03/2022,144 ( 3.67 %),"3,204","5,792,800","1,807.99","4,156","5,671,400","1,365","121,400"
25/03/2022,138.9 ( 3.66 %),"2,966","6,028,900","2,032.67","4,677","6,148,600","1,315","-119,700"
24/03/2022,134 ( -0.74 %),899,"1,218,200","1,355.06",941,"1,978,200","2,102","-760,000"
23/03/2022,135 ( -0.15 %),661,"1,073,700","1,624.36","1,455","1,979,500","1,360","-905,800"
22/03/2022,0 ( 0 %),792,"1,502,600","1,897.22","1,974","2,142,300","1,085","-639,700"
