Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
31/07/2023,53.7 ( -1.47 %),"5,537","11,690,400","2,111.32","4,233","14,581,700","3,445","-2,891,300"
28/07/2023,54.5 ( 0.74 %),"2,665","5,863,700","2,200.26","2,673","7,586,700","2,838","-1,723,000"
27/07/2023,54.1 ( 2.85 %),"3,380","10,477,200","3,099.76","3,763","9,244,500","2,457","1,232,700"
26/07/2023,52.6 ( -1.87 %),"5,671","9,536,700","1,681.66","2,378","10,069,800","4,235","-533,100"
25/07/2023,53.6 ( -1.65 %),"3,699","8,561,600","2,314.57","2,913","9,155,700","3,143","-594,100"
24/07/2023,54.5 ( 3.81 %),"3,021","7,089,100","2,346.61","3,006","6,958,300","2,315","130,800"
21/07/2023,52.5 ( 6.92 %),"4,909","21,863,100","4,453.68","6,022","15,386,600","2,555","6,476,500"
20/07/2023,49.1 ( 1.24 %),"3,303","8,054,400","2,438.51","2,880","8,340,800","2,896","-286,400"
19/07/2023,48.5 ( 0.83 %),"3,351","6,356,500","1,896.9","2,176","5,997,100","2,756","359,400"
18/07/2023,48.05 ( -1.33 %),"4,975","8,492,000","1,706.93","2,215","7,295,000","3,293","1,197,000"
17/07/2023,48.65 ( -1.72 %),"2,478","4,845,500","1,955.41","2,245","5,715,200","2,546","-869,700"
14/07/2023,49.45 ( 0.1 %),"3,957","10,704,400","2,705.18","3,042","9,000,300","2,959","1,704,100"
13/07/2023,49.35 ( 0.3 %),"3,491","9,265,600","2,654.14","4,000","10,627,900","2,657","-1,362,300"
12/07/2023,49.15 ( 0.72 %),"2,853","8,963,300","3,141.71","4,442","8,632,100","1,943","331,200"
11/07/2023,48.8 ( 2.09 %),"3,318","12,886,800","3,883.91","5,569","12,182,400","2,188","704,400"
10/07/2023,47.75 ( 4.95 %),"4,192","16,501,200","3,936.35","7,146","15,929,000","2,229","572,200"
07/07/2023,45.5 ( 5.32 %),"2,951","11,227,900","3,804.78","5,417","10,648,100","1,966","579,800"
06/07/2023,43.2 ( -0.46 %),"4,400","6,451,500","1,466.25","2,681","7,941,900","2,962","-1,490,400"
05/07/2023,43.35 ( 0.12 %),"4,026","10,604,800","2,634.08","4,370","11,563,600","2,646","-958,800"
04/07/2023,43.25 ( 0.58 %),"4,153","8,071,900","1,943.63","1,897","7,130,300","3,759","941,600"
