Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
25/04/2024,74,67.34,-0.6(-0.80 %),"788,500",58.58,"20,000",1.5,74.6,74.9,74
24/04/2024,74.6,67.89,0.4(0.54 %),"852,300",63.61,0,0,75,75,74.3
23/04/2024,74.2,67.52,-0.8(-1.07 %),"474,500",35.45,0,0,75.5,75.5,74
22/04/2024,75,68.25,0(0.00 %),"820,000",61.58,"25,200",1.91,75.2,75.6,74.9
19/04/2024,75,68.25,-0.1(-0.13 %),"884,100",66.46,0,0,75.1,76.2,74.7
17/04/2024,75.1,68.34,-0.9(-1.18 %),"650,100",49.19,"35,900",2.74,76.2,76.5,75.1
16/04/2024,76,69.16,0(0.00 %),"1,116,000",84.7,0,0,76.2,76.9,75
15/04/2024,76,69.16,-3.7(-4.64 %),"1,096,500",85.57,0,0,79.9,80.6,74.2
12/04/2024,79.7,72.53,0.9(1.14 %),"360,000",28.52,0,0,79,79.8,78.8
11/04/2024,78.8,71.71,-0.4(-0.51 %),"645,500",50.94,0,0,78.9,79.3,78.6
10/04/2024,79.2,72.07,-0.7(-0.88 %),"637,900",50.83,0,0,79.9,80.5,79.2
09/04/2024,79.9,72.71,0.1(0.13 %),"623,600",49.84,0,0,80,80.5,79.5
08/04/2024,79.8,72.62,-1.1(-1.36 %),"675,700",54.37,0,0,81,81,79.8
05/04/2024,80.9,73.62,-0.6(-0.74 %),"1,384,300",113.31,0,0,81,83.2,80.4
04/04/2024,81.5,74.17,-0.3(-0.37 %),"751,900",61.46,0,0,82,82.4,81.1
03/04/2024,81.8,74.44,-0.7(-0.85 %),"1,761,700",145.06,0,0,82.5,83.4,81.8
02/04/2024,82.5,75.08,1.9(2.36 %),"1,742,200",141.57,0,0,80.4,82.6,79.9
01/04/2024,80.6,73.35,0.4(0.50 %),"747,700",60.03,0,0,80.2,80.7,79.8
29/03/2024,80.2,72.98,-0.1(-0.12 %),"616,400",49.68,0,0,80.6,81.2,80.2
28/03/2024,80.3,73.07,0(0.00 %),"774,800",62.11,0,0,80.4,80.7,79.9
