Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/10/2021,103.5,73.74,6.5(6.70 %),"4,336,000",434.79,"982,670",88.74,96,103.7,95.9
30/09/2021,97,69.11,0.2(0.21 %),"1,244,900",120.04,0,0,96.6,97.2,95.6
29/09/2021,96.8,68.96,1.7(1.79 %),"2,756,300",266.65,0,0,95.5,98.4,95.3
28/09/2021,95.1,67.75,5.1(5.67 %),"4,515,800",422.25,"126,000",11.8,91,95.5,90.2
27/09/2021,90,64.12,-1(-1.10 %),"1,124,300",102.76,0,0,92.4,92.5,90
24/09/2021,91,64.83,0.4(0.44 %),"925,000",84.74,0,0,91.5,92.8,90.6
23/09/2021,90.6,64.55,2.2(2.49 %),"1,094,400",98.75,0,0,89.2,92,88.8
22/09/2021,88.4,62.98,0.2(0.23 %),"712,000",63.07,0,0,88.5,89.5,87.6
21/09/2021,88.2,62.84,-0.6(-0.68 %),"1,444,000",126.39,0,0,88.1,88.5,86.3
20/09/2021,88.8,63.27,-3.1(-3.37 %),"1,516,300",136.83,0,0,91.9,91.9,88.8
17/09/2021,91.9,65.47,-0.7(-0.76 %),"834,000",76.85,0,0,92.2,92.8,91.7
16/09/2021,92.6,65.97,1.1(1.20 %),"981,700",90.74,0,0,92,92.8,91.9
15/09/2021,91.5,65.19,2.5(2.81 %),"1,379,300",124.68,0,0,89.5,92.3,88.5
14/09/2021,89,63.41,0.4(0.45 %),"669,100",59.95,0,0,89.6,90.1,88.8
13/09/2021,88.6,63.12,0(0.00 %),"613,400",54.68,0,0,89.8,89.8,88.6
10/09/2021,88.6,63.12,0(0.00 %),"421,100",37.43,0,0,88.5,89.3,88.5
09/09/2021,88.6,63.12,0.8(0.91 %),"444,500",39.45,0,0,88.4,89.1,88.1
08/09/2021,87.8,62.55,-0.9(-1.01 %),"550,500",48.51,0,0,88.7,89,87.7
07/09/2021,88.7,63.19,-1.7(-1.88 %),"720,100",64.65,0,0,90.5,90.6,88.7
06/09/2021,90.4,64.4,1.8(2.03 %),"868,100",78.13,0,0,89.5,90.5,89.2
