Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
08/01/2021,92.7,64.02,0(0.00 %),"934,700",86.62,0,0,92.7,93.3,91.7
07/01/2021,92.7,64.02,2.3(2.54 %),"1,446,600",131.49,"62,700",5.67,91,92.8,89.2
06/01/2021,90.4,62.43,0.4(0.44 %),"1,161,900",105.83,"35,000",3.22,91,91.9,90
05/01/2021,90,62.16,1.2(1.35 %),"1,262,700",112.8,0,0,88,90.2,86.6
04/01/2021,88.8,61.33,2.2(2.54 %),"1,362,600",120.11,0,0,87.9,89.4,87.1
31/12/2020,86.6,59.81,-0.3(-0.35 %),"957,350",82.95,"35,000",3.24,87,87.1,86.2
30/12/2020,86.9,60.02,-0.2(-0.23 %),"672,840",58.64,0,0,86.9,87.5,86.8
29/12/2020,87.1,60.16,0.2(0.23 %),"490,820",42.85,0,0,87,88,86
28/12/2020,86.9,60.02,2.7(3.21 %),"2,377,030",206.37,0,0,85,88.6,84.3
25/12/2020,84.2,58.15,0.3(0.36 %),"617,310",51.71,0,0,83.8,84.7,82.5
24/12/2020,83.9,57.94,-0.8(-0.94 %),"1,253,120",104.84,0,0,85,85.4,82
23/12/2020,84.7,58.5,-0.6(-0.70 %),"551,200",46.82,0,0,85.1,85.8,84.6
22/12/2020,85.3,58.91,-1(-1.16 %),"909,760",77.58,0,0,85.5,86,84.6
21/12/2020,86.3,59.6,1.4(1.65 %),"1,296,520",110.53,0,0,85.2,86.4,84.6
18/12/2020,84.9,58.64,0.8(0.95 %),"590,630",50.05,0,0,84.1,85.1,84.1
17/12/2020,84.1,58.08,-1.7(-1.98 %),"1,844,030",156.29,0,0,85.2,85.6,84.1
16/12/2020,85.8,59.26,0.4(0.47 %),"773,810",66.33,0,0,86,86.4,85.1
15/12/2020,85.4,58.98,-1.6(-1.84 %),"1,095,430",94.15,0,0,86.5,86.9,85.2
14/12/2020,87,60.09,0.9(1.05 %),"860,080",74.5,0,0,86.1,87.2,85.8
11/12/2020,86.1,59.46,1.7(2.01 %),"914,520",78.1,"30,000",2.5,85.6,86.1,84.7
