Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/10/2022,111.5,81.6,1.7(1.55 %),"300,200",33.04,0,0,107.9,113.2,107.2
14/10/2022,109.8,80.36,1.8(1.67 %),"387,800",42.08,0,0,108.1,110.2,108
13/10/2022,108,79.04,1(0.93 %),"544,600",58.4,0,0,105.9,108.2,105.1
12/10/2022,107,78.31,0.9(0.85 %),"169,800",18.17,0,0,105.1,107.8,105.1
11/10/2022,106.1,77.65,0.1(0.09 %),"508,200",54.31,0,0,106,109.1,105
10/10/2022,106,77.57,4(3.92 %),"431,000",46.16,0,0,102,109.1,102
07/10/2022,102,74.65,-4.9(-4.58 %),"334,000",34.56,"30,000",3.21,106.9,106.9,102
06/10/2022,106.9,78.23,-0.1(-0.09 %),"447,800",48.3,"50,000",5.39,107.2,108.5,106.9
05/10/2022,107,78.31,1(0.94 %),"402,300",43.27,"30,000",3.21,106.1,108.9,106.1
04/10/2022,106,77.57,-1(-0.93 %),"260,400",27.5,0,0,107.1,109,103.5
03/10/2022,107,78.31,-3(-2.73 %),"367,400",39.44,0,0,109,109,106.3
30/09/2022,110,80.5,5(4.76 %),"719,100",75.42,0,0,102,112,101.4
29/09/2022,105,76.84,1(0.96 %),"307,600",32.78,0,0,106.5,107.7,105
28/09/2022,104,76.11,-7.5(-6.73 %),"662,800",72.05,0,0,110,112.2,104
27/09/2022,111.5,81.6,-2.1(-1.85 %),"215,200",24.24,0,0,114,114,111
26/09/2022,113.6,83.14,1.1(0.98 %),"666,700",75.16,0,0,111,114.2,111
23/09/2022,112.5,82.33,1.5(1.35 %),"361,700",40.78,0,0,111.4,114.5,111
22/09/2022,111,81.23,2(1.83 %),"232,400",25.67,0,0,109,111.4,108.8
21/09/2022,109,79.77,-0.1(-0.09 %),"216,700",23.59,0,0,109.1,109.9,108.3
20/09/2022,109.1,79.84,1.1(1.02 %),"403,400",43.99,0,0,110,110,107.5
