Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/06/2023,93.7,68.57,0.1(0.11 %),"288,800",27.06,0,0,93.6,94.1,93.2
08/06/2023,93.6,68.5,-0.9(-0.95 %),"632,000",59.44,0,0,95,95.2,93.3
07/06/2023,94.5,69.16,-0.6(-0.63 %),"706,700",66.69,0,0,95.2,95.5,93.8
06/06/2023,95.1,69.6,1.1(1.17 %),"837,700",79.55,0,0,94.5,95.8,94.3
05/06/2023,94,68.79,2(2.17 %),"521,600",48.74,0,0,92.6,94,92.6
02/06/2023,92,67.33,0(0.00 %),"574,800",53,0,0,92.3,92.8,92
01/06/2023,92,67.33,-0.8(-0.86 %),"548,100",50.61,0,0,93.5,93.5,92
31/05/2023,92.8,67.91,-0.1(-0.11 %),"405,400",37.66,0,0,92.8,93.2,92.8
30/05/2023,92.9,67.99,-0.9(-0.96 %),"586,500",54.7,0,0,93.8,94,92.8
29/05/2023,93.8,68.65,0.1(0.11 %),"415,700",39.01,0,0,94,94.4,93.5
26/05/2023,93.7,68.57,-1(-1.06 %),"428,800",40.36,0,0,95.4,95.4,93.5
25/05/2023,94.7,69.31,2.2(2.38 %),"611,300",57.34,0,0,93,94.8,92.5
24/05/2023,92.5,67.69,-0.7(-0.75 %),"413,900",38.49,0,0,93.7,93.7,92.5
23/05/2023,93.2,68.21,-1.5(-1.58 %),"435,400",40.78,0,0,94.9,94.9,93.1
22/05/2023,94.7,69.31,-0.2(-0.21 %),"359,100",34,0,0,95.5,95.6,94
19/05/2023,94.9,69.45,1.9(2.04 %),"861,600",81.37,0,0,93.2,95.5,93.1
18/05/2023,93,68.06,1.1(1.20 %),"502,900",46.5,0,0,92,93.5,91.8
17/05/2023,91.9,67.26,-0.5(-0.54 %),"291,000",26.81,"38,100",3.51,92.5,93,91.8
16/05/2023,92.4,67.62,0.2(0.22 %),"253,100",23.46,"38,600",3.58,93,93.2,92.2
15/05/2023,92.2,67.48,-0.3(-0.32 %),"396,300",36.84,"38,600",3.59,93,93.9,92.2
