Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
17/07/2024,46.4 ( -0.22 %),"1,056","2,446,900","2,317.14","1,505","2,819,500","1,873","-372,600"
16/07/2024,46.5 ( 0.98 %),689,"1,209,000","1,754.72","1,158","1,701,400","1,469","-492,400"
15/07/2024,46.05 ( 1.21 %),749,"1,093,900","1,460.48",799,"1,377,600","1,724","-283,700"
12/07/2024,45.5 ( -1.3 %),"1,006","1,187,800","1,180.72",685,"1,285,500","1,877","-97,700"
11/07/2024,46.1 ( -1.07 %),971,"1,227,600","1,264.26",855,"1,662,000","1,944","-434,400"
10/07/2024,46.6 ( -1.89 %),940,"1,176,200","1,251.28",941,"1,385,700","1,473","-209,500"
09/07/2024,47.5 ( 2.59 %),"1,690","2,333,700","1,380.89","1,477","2,265,900","1,534","67,800"
08/07/2024,46.3 ( -0.22 %),"1,566","2,167,000","1,383.78","1,042","1,652,400","1,586","514,600"
05/07/2024,46.4 ( -0.96 %),806,"1,145,400","1,421.09",888,"1,476,300","1,662","-330,900"
04/07/2024,46.85 ( -0.32 %),738,"1,255,500","1,701.22","1,017","1,499,900","1,475","-244,400"
03/07/2024,47 ( -1.26 %),"1,071","1,359,300","1,269.19","1,117","1,716,200","1,536","-356,900"
02/07/2024,47.6 ( 2.59 %),"1,360","2,610,400","1,919.41","2,129","3,505,400","1,647","-895,000"
01/07/2024,46.4 ( 0.87 %),892,"893,500","1,001.68",716,"1,074,800","1,501","-181,300"
28/06/2024,46 ( 0 %),"1,264","1,754,900","1,388.37","1,127","2,143,900","1,902","-389,000"
27/06/2024,46 ( 2.79 %),"2,082","4,010,900","1,926.46","2,391","4,392,600","1,837","-381,700"
26/06/2024,44.75 ( -0.11 %),771,"610,100",791.31,582,"737,200","1,267","-127,100"
25/06/2024,44.8 ( 0.67 %),631,"889,800","1,410.14",610,"612,200","1,004","277,600"
24/06/2024,44.5 ( -1.44 %),"1,379","1,400,700","1,015.74",870,"1,782,600","2,049","-381,900"
21/06/2024,45.15 ( -0.22 %),631,"1,089,300","1,726.31",653,"1,192,200","1,826","-102,900"
20/06/2024,45.25 ( -1.2 %),"1,052","1,174,800","1,116.73","1,143","1,605,000","1,404","-430,200"
