Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
18/03/2022,56.1 ( -0.18 %),"1,064","1,672,900","1,572.27",667,"1,576,100","2,363","96,800"
17/03/2022,56.2 ( 0 %),706,"750,400","1,062.89",799,"1,273,700","1,594","-523,300"
16/03/2022,56.2 ( 2 %),745,"1,155,800","1,551.41",859,"826,500",962,"329,300"
15/03/2022,55.1 ( 0 %),"1,410","1,409,400",999.57,727,"1,269,200","1,746","140,200"
14/03/2022,55.1 ( -3.33 %),0,0,0,0,0,0,0
11/03/2022,57 ( -0.7 %),869,"1,197,100","1,377.56",864,"1,585,600","1,835","-388,500"
10/03/2022,57.4 ( 1.77 %),969,"1,398,000","1,442.72",848,"1,504,300","1,774","-106,300"
09/03/2022,56.4 ( -3.42 %),"2,557","2,517,700",984.63,"1,267","2,932,000","2,314","-414,300"
08/03/2022,58.4 ( -0.85 %),"1,413","1,165,800",825.05,"1,104","1,611,200","1,459","-445,400"
07/03/2022,58.9 ( -1.34 %),"1,183","1,521,000","1,285.71","1,474","1,721,600","1,168","-200,600"
04/03/2022,59.7 ( 1.19 %),"1,744","2,234,400","1,281.19","1,673","2,185,700","1,306","48,700"
03/03/2022,59 ( 0 %),"1,422","1,671,600","1,175.53","1,172","1,726,400","1,473","-54,800"
02/03/2022,59 ( -1.34 %),"1,471","1,792,000","1,218.22","1,641","2,536,100","1,545","-744,100"
01/03/2022,59.8 ( 1.18 %),"1,688","2,506,300","1,484.77","2,361","3,299,900","1,398","-793,600"
28/02/2022,59.1 ( 0.17 %),"1,102","1,513,000","1,372.96","1,226","1,638,500","1,336","-125,500"
25/02/2022,59 ( 0 %),"1,421","1,830,300","1,288.04","2,197","2,762,400","1,257","-932,100"
24/02/2022,59 ( 2.43 %),"2,516","4,239,500","1,685.02","3,247","4,922,100","1,516","-682,600"
23/02/2022,57.6 ( 2.31 %),"1,410","1,735,200","1,230.64","1,513","2,094,700","1,384","-359,500"
22/02/2022,56.3 ( -1.57 %),"1,661","1,986,900","1,196.21",909,"2,012,100","2,214","-25,200"
21/02/2022,57.2 ( -0.17 %),"1,131","1,145,200","1,012.56",959,"1,553,500","1,620","-408,300"
