Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
22/02/2024,42.15 ( -0.71 %),861,"902,400","1,048.08",541,"893,200","1,651","9,200"
21/02/2024,42.45 ( -0.7 %),924,"907,200",981.82,706,"1,049,200","1,486","-142,000"
20/02/2024,42.75 ( -1.04 %),680,"728,400","1,071.18",810,"1,030,400","1,272","-302,000"
19/02/2024,43.2 ( 1.65 %),"1,049","1,439,600","1,372.35","1,338","1,674,200","1,251","-234,600"
16/02/2024,42.5 ( 2.91 %),"1,082","2,013,800","1,861.18","1,634","2,100,000","1,285","-86,200"
15/02/2024,41.3 ( 0.24 %),419,"604,300","1,442.24",717,"757,000","1,056","-152,700"
07/02/2024,41.2 ( 0.24 %),0,0,0,0,0,0,0
06/02/2024,41.1 ( 0.12 %),350,"541,800","1,548",477,"755,200","1,583","-213,400"
05/02/2024,41.05 ( 0.12 %),576,"713,600","1,238.89",845,"1,159,200","1,372","-445,600"
02/02/2024,41 ( -0.61 %),378,"327,900",867.46,472,"578,700","1,226","-250,800"
01/02/2024,41.25 ( 1.85 %),556,"821,100","1,476.8",750,"1,070,500","1,427","-249,400"
31/01/2024,40.5 ( -1.22 %),628,"742,000","1,181.53",523,"795,100","1,520","-53,100"
30/01/2024,41 ( -0.49 %),411,"392,000",953.77,451,"523,000","1,160","-131,000"
29/01/2024,41.2 ( 0.86 %),579,"628,700","1,085.84",756,"770,100","1,019","-141,400"
26/01/2024,40.85 ( 0.37 %),431,"343,400",796.75,331,"421,600","1,274","-78,200"
25/01/2024,40.7 ( 0 %),419,"397,400",948.45,299,"461,200","1,542","-63,800"
24/01/2024,40.7 ( -0.25 %),665,"694,300","1,044.06",423,"688,700","1,628","5,600"
23/01/2024,40.8 ( -0.97 %),753,"770,300","1,022.97",517,"842,300","1,629","-72,000"
22/01/2024,41.2 ( -0.12 %),407,"411,100","1,010.07",497,"686,500","1,381","-275,400"
19/01/2024,41.25 ( 0.24 %),447,"502,900","1,125.06",612,"681,400","1,113","-178,500"
