Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
02/03/2021,61.8 ( 0 %),"1,272","165,470",130.09,"1,714","210,560",123,"-45,090"
01/03/2021,61.8 ( 4.57 %),"2,526","3,807,500","1,507.32","1,328","1,487,400","1,120","2,320,100"
26/02/2021,59.1 ( -0.84 %),"2,116","2,050,200",968.9,650,"1,044,400","1,607","1,005,800"
25/02/2021,59.6 ( -0.17 %),"1,675","1,379,400",823.52,777,"1,380,300","1,776",-900
24/02/2021,59.7 ( -1.32 %),"1,205","1,074,500",891.7,889,"1,231,400","1,385","-156,900"
23/02/2021,60.5 ( -0.98 %),"1,642","1,514,700",922.47,806,"1,457,700","1,809","57,000"
22/02/2021,61.1 ( -0.65 %),"1,047","910,800",869.91,899,"1,253,300","1,394","-342,500"
19/02/2021,61.5 ( -0.65 %),811,"833,200","1,027.37",901,"942,200","1,046","-109,000"
18/02/2021,61.9 ( 0 %),969,"1,397,800","1,442.52","1,204","1,743,000","1,448","-345,200"
17/02/2021,61.9 ( 3.34 %),"1,059","1,704,100","1,609.16","1,057","1,383,200","1,309","320,900"
09/02/2021,59.9 ( 4.36 %),"1,072","158,210",147.58,879,"142,200",162,"16,010"
08/02/2021,57.4 ( -4.33 %),"1,490","167,290",112.28,"1,308","196,800",150,"-29,510"
05/02/2021,60 ( 3.27 %),618,"1,123,200","1,817.48",898,"993,000","1,106","130,200"
04/02/2021,58.1 ( -0.68 %),"1,441","1,567,000","1,087.44",976,"1,559,600","1,598","7,400"
03/02/2021,58.5 ( 6.95 %),"1,305","1,798,000","1,377.78",925,"1,109,500","1,199","688,500"
02/02/2021,54.7 ( 2.24 %),"1,096","1,195,000","1,090.33",786,"1,037,400","1,320","157,600"
01/02/2021,53.5 ( -5.31 %),"1,393","1,868,600","1,341.42","1,039","2,545,600","2,450","-677,000"
29/01/2021,56.5 ( 4.63 %),"1,422","2,869,700","2,018.07","1,154","2,243,000","1,944","626,700"
28/01/2021,54 ( -6.9 %),"1,175","1,582,100","1,346.47","1,270","3,396,400","2,674","-1,814,300"
27/01/2021,58 ( -4.13 %),"1,504","2,188,900","1,455.39","1,214","2,231,200","1,838","-42,300"
