Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/01/2024,34,26.54,0.2(0.59 %),"27,351,500",933.01,"2,670,000",92.48,33.75,34.4,33.7
23/01/2024,33.8,26.39,-0.15(-0.44 %),"12,564,800",425.02,"70,000",2.4,34,34.1,33.65
22/01/2024,33.95,26.5,0.25(0.74 %),"16,814,700",565.47,0,0,33.9,34,33.4
19/01/2024,33.7,26.31,-0.1(-0.30 %),"22,389,300",754.09,0,0,34,34.1,33.4
18/01/2024,33.8,26.39,0.15(0.45 %),"14,736,700",499.01,0,0,33.8,34.05,33.65
17/01/2024,33.65,26.27,0.15(0.45 %),"26,218,900",892.27,"81,002",2.74,33.5,34.5,33.45
16/01/2024,33.5,26.15,0.5(1.52 %),"19,315,100",637.01,0,0,33,33.5,32.75
15/01/2024,33,25.76,-0.85(-2.51 %),"22,246,200",744.18,0,0,34,34.1,33
12/01/2024,33.85,26.43,-0.05(-0.15 %),"25,258,800",851.15,"20,001",0.68,33.6,34,33.35
11/01/2024,33.9,26.47,0.2(0.59 %),"25,471,700",863.73,"100,000",3.42,33.75,34.4,33.6
10/01/2024,33.7,26.31,-0.3(-0.88 %),"23,828,800",802.67,"30,000",1.02,33.95,34.05,33.35
09/01/2024,34,26.54,-0.1(-0.29 %),"18,985,200",647.35,"240,000",8.18,34.2,34.35,33.9
08/01/2024,34.1,26.62,-0.05(-0.15 %),"20,729,000",709.47,"80,000",2.79,34.45,34.5,34
05/01/2024,34.15,26.66,0.55(1.64 %),"25,137,200",851.91,0,0,33.8,34.15,33.6
04/01/2024,33.6,26.23,0.65(1.97 %),"58,713,300","1,984.93","32,001",1.06,33,34.2,33
03/01/2024,32.95,25.72,0.45(1.38 %),"11,408,700",372.45,2,0,32.35,32.95,32.3
02/01/2024,32.5,25.37,-0.3(-0.91 %),"18,052,300",592.21,1,0,33,33.2,32.5
29/12/2023,32.8,25.61,-0.2(-0.61 %),"12,790,300",420.62,2,0,32.95,33.1,32.75
28/12/2023,33,25.76,0.2(0.61 %),"10,895,900",358.17,"20,001",0.65,32.85,33.15,32.65
27/12/2023,32.8,25.61,0.05(0.15 %),"16,101,500",530.49,"20,000",0.66,32.95,33.15,32.8
