Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/02/2025,25,,0.1(0.40 %),"18,463,600",462.7,"25,002",0.63,24.9,25.35,24.8
14/02/2025,24.9,,0.1(0.40 %),"16,151,100",404.61,0,0,25,25.3,24.9
13/02/2025,24.8,,0.05(0.20 %),"6,768,300",167.79,"745,000",19.06,24.75,24.9,24.7
12/02/2025,24.75,,0.05(0.20 %),"6,964,800",173.18,1,0,24.8,25.05,24.75
11/02/2025,24.7,,-0.2(-0.80 %),"12,930,400",320.36,"860,000",21.99,24.95,25,24.65
10/02/2025,24.9,,-0.1(-0.40 %),"15,857,200",395.04,1,0,24.95,25.15,24.65
07/02/2025,25,,-0.05(-0.20 %),"7,845,200",196.47,"1,035,001",26.37,25.05,25.2,24.95
06/02/2025,25.05,,0(0.00 %),"9,261,600",233.01,0,0,25.2,25.4,25.05
05/02/2025,25.05,,-0.25(-0.99 %),"9,632,200",242.17,"315,003",7.94,25.45,25.45,25.05
04/02/2025,25.3,,0.5(2.02 %),"15,668,800",393.11,0,0,24.9,25.45,24.8
24/01/2025,25.25,,0.1(0.40 %),"9,711,000",244.25,"40,000",1.08,25.1,25.25,25
23/01/2025,25.15,,0.75(3.07 %),"18,477,200",459.73,1,0,24.45,25.25,24.45
22/01/2025,24.4,,-0.05(-0.20 %),"9,555,200",234.16,0,0,24.5,24.75,24.4
21/01/2025,24.45,,-0.05(-0.20 %),"8,023,600",197.08,"257,140",6.29,24.55,24.8,24.4
20/01/2025,24.5,,-0.05(-0.20 %),"6,981,800",171.16,"450,000",10.28,24.65,24.65,24.35
17/01/2025,24.55,,0.15(0.61 %),"7,043,000",172.17,0,0,24.4,24.6,24.25
16/01/2025,24.4,,0.25(1.04 %),"18,541,100",458.01,0,0,24.4,25.2,24.3
15/01/2025,24.15,,0.2(0.84 %),"9,867,500",238.44,0,0,24.15,24.35,24
14/01/2025,23.95,,-0.2(-0.83 %),"8,104,900",194.77,0,0,24.2,24.2,23.9
13/01/2025,24.15,,0.45(1.90 %),"10,836,600",258.87,"58,500",1.32,23.55,24.3,23.55
