Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/10/2021,39.2,26.6,-1.45(-3.57 %),"10,729,800",427.06,"2,456,534",92.98,40.2,40.4,39.2
30/09/2021,40.65,27.59,0.55(1.37 %),"4,365,600",176.46,"100,000",3.8,40.3,40.7,40.1
29/09/2021,40.1,27.21,-0.5(-1.23 %),"5,520,900",221.87,0,0,40.5,40.55,39.8
28/09/2021,40.6,27.55,0.6(1.50 %),"6,877,900",277.02,0,0,40,40.9,39.9
27/09/2021,40,27.15,-1.8(-4.31 %),"10,914,300",446.92,0,0,41.8,41.95,40
24/09/2021,41.8,28.37,-0.1(-0.24 %),"5,155,100",216.14,"100,000",4.45,42,42.3,41.75
23/09/2021,41.9,28.43,0.1(0.24 %),"5,774,900",243.3,0,0,42,42.7,41.8
22/09/2021,41.8,28.37,-0.3(-0.71 %),"6,579,500",275.61,0,0,42.35,42.4,41.65
21/09/2021,42.1,28.57,-0.7(-1.64 %),"9,068,100",382.91,0,0,42.5,42.7,41.8
20/09/2021,42.8,29.05,-0.2(-0.47 %),"7,586,000",328.14,"100,000",4.05,43.7,43.75,42.75
17/09/2021,43,29.18,0.5(1.18 %),"14,047,100",605.58,0,0,42.55,43.95,42.3
16/09/2021,42.5,28.84,-0.4(-0.93 %),"4,853,700",207.36,0,0,43.05,43.2,42.35
15/09/2021,42.9,29.11,0.4(0.94 %),"7,744,800",329.66,"177,300",7.54,42,43.15,41.9
14/09/2021,42.5,28.84,-1.1(-2.52 %),"8,359,100",357.82,0,0,43.1,43.3,42.5
13/09/2021,43.6,29.59,-0.2(-0.46 %),"12,043,700",520.14,0,0,43.8,43.8,42.7
10/09/2021,43.8,29.72,-0.15(-0.34 %),"10,409,900",457.54,"100,000",4.6,44,44.3,43.6
09/09/2021,43.95,29.83,-0.3(-0.68 %),"20,144,300",893.25,0,0,44.4,45.3,43.75
08/09/2021,44.25,30.03,-16.15(-26.74 %),"14,560,700",644.28,0,0,44.25,44.25,44.05
07/09/2021,60.4,28.08,0.4(0.67 %),"24,553,700","1,485.13",0,0,60.5,61.4,59.8
06/09/2021,60,27.9,-1.2(-1.96 %),"17,069,400","1,033.11",0,0,61.4,61.7,60
