Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/05/2021,34.8,15.87,0.6(1.75 %),"10,131,500",348.43,0,0,34,34.85,34
11/05/2021,34.2,15.6,-0.5(-1.44 %),"16,042,700",559.23,0,0,35,35.3,34.2
10/05/2021,34.7,15.83,2(6.12 %),"22,718,700",771.15,0,0,32.5,34.9,32.3
07/05/2021,32.7,14.92,-0.15(-0.46 %),"9,370,400",306.96,0,0,32.5,33.5,32.4
06/05/2021,32.85,14.98,-0.75(-2.23 %),"10,716,100",356.26,0,0,33.5,33.95,32.75
05/05/2021,33.6,15.33,0.7(2.13 %),"12,386,200",415.55,0,0,33.1,34.2,32.95
04/05/2021,32.9,15.01,0.3(0.92 %),"9,998,200",322.2,0,0,31.8,32.9,31.6
29/04/2021,32.6,14.87,0.5(1.56 %),"9,170,100",298.72,"1,500,000",45,32.1,33,32.1
28/04/2021,32.1,14.64,0.3(0.94 %),"8,752,800",280.29,0,0,31.8,32.55,31.7
27/04/2021,31.8,14.51,0.1(0.32 %),"5,350,000",169.8,0,0,31.7,32,31.15
26/04/2021,31.7,14.46,-1.3(-3.94 %),"9,931,300",320.16,0,0,33,33.1,31.6
23/04/2021,33,15.05,1.25(3.94 %),"14,676,900",472.1,0,0,32,33,31.55
22/04/2021,31.75,14.48,-2.35(-6.89 %),"14,783,000",488.51,0,0,33.6,34,31.75
20/04/2021,34.1,15.55,-0.7(-2.01 %),"14,901,200",517.9,0,0,35.5,35.55,33.9
19/04/2021,34.8,15.87,0.8(2.35 %),"11,875,700",406.12,0,0,34.5,34.8,33.8
16/04/2021,34,15.51,-0.85(-2.44 %),"18,210,800",620.7,0,0,34.65,35.05,33.3
15/04/2021,34.85,15.9,-1.1(-3.06 %),"18,715,900",657.9,0,0,35.95,35.95,34.7
14/04/2021,35.95,16.4,0.35(0.98 %),"16,502,500",584.74,0,0,35.2,36.2,35
13/04/2021,35.6,16.24,-0.9(-2.47 %),"17,662,700",638.37,0,0,36.9,36.9,35.15
12/04/2021,36.5,16.65,1.25(3.55 %),"16,962,300",607.71,0,0,35.6,36.85,35.2
