Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
18/08/2022,25.1,18.85,0.5(2.03 %),"28,626,400",716.68,0,0,24.3,25.5,24.3
17/08/2022,24.55,18.44,-0.05(-0.20 %),"21,210,600",524.9,"200,000",4.92,24.8,25.15,24.5
16/08/2022,24.6,18.48,-0.2(-0.81 %),"11,764,700",290.04,0,0,24.75,25,24.45
15/08/2022,24.75,18.59,-0.15(-0.60 %),"14,575,600",363.94,0,0,25.15,25.3,24.6
12/08/2022,24.9,18.7,0.5(2.05 %),"17,178,600",421.16,"200,000",4.59,24.35,24.9,24.05
11/08/2022,24.4,18.33,-0.2(-0.81 %),"28,045,800",690.42,0,0,24.85,25.2,23.8
10/08/2022,24.55,18.44,-0.25(-1.01 %),"14,584,500",359.35,0,0,24.55,25,24.45
09/08/2022,24.8,18.63,0.1(0.40 %),"14,949,200",368.44,"200,000",4.59,24.7,24.95,24.35
08/08/2022,24.65,18.51,-0.15(-0.60 %),"21,251,600",527.56,0,0,25.15,25.35,24.35
05/08/2022,24.8,18.63,1.2(5.08 %),"28,994,000",696.87,0,0,23.35,25.1,23.25
04/08/2022,23.55,17.69,-0.05(-0.21 %),"20,941,700",491.25,0,0,23.8,23.9,23
03/08/2022,23.55,17.69,0.35(1.51 %),"22,269,900",517.25,"663,100",14.6,22.9,23.7,22.85
02/08/2022,23.2,17.43,0.4(1.75 %),"35,526,300",825.98,0,0,23,23.65,22.9
01/08/2022,22.8,17.13,1.4(6.54 %),"29,169,900",651.62,0,0,21.35,22.8,21.35
29/07/2022,21.35,16.04,0.15(0.71 %),"20,792,200",444.69,"200,000",4.41,21.3,21.65,21.05
28/07/2022,21.15,15.89,0.75(3.68 %),"19,481,100",409.58,"137,000",2.99,20.9,21.35,20.7
27/07/2022,20.4,15.32,0.1(0.49 %),"17,804,700",357.66,"50,000",1.01,20,20.4,19.8
26/07/2022,20.25,15.21,-0.25(-1.22 %),"16,457,400",335.84,"200,000",4.37,20.55,20.7,20.1
25/07/2022,20.45,15.36,-0.45(-2.15 %),"18,310,100",376.9,"137,000",3.06,20.7,21.05,20.3
22/07/2022,20.9,15.7,-0.4(-1.88 %),"17,909,200",379.9,0,0,21.3,21.5,20.9
