Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
10/01/2025,16.85,,-0.15(-0.88 %),"8,897,000",149.75,0,0,17,17.05,16.65
09/01/2025,17,,0.05(0.29 %),"3,344,000",56.6,0,0,16.9,17.15,16.8
08/01/2025,16.95,,0(0.00 %),"3,265,700",55.07,"310,000",5.61,16.9,16.95,16.8
07/01/2025,16.95,,-0.2(-1.17 %),"7,224,500",122.45,0,0,17.05,17.15,16.8
06/01/2025,17.15,,-0.05(-0.29 %),"4,480,900",76.77,"100,000",1.6,17.2,17.25,17
03/01/2025,17.2,,-0.1(-0.58 %),"2,701,100",46.62,"310,000",5.74,17.35,17.45,17.15
02/01/2025,17.3,,0.15(0.87 %),"6,915,200",119.88,0,0,17.2,17.45,17.2
31/12/2024,17.15,,0(0.00 %),"4,645,500",79.74,0,0,17.05,17.3,17.05
30/12/2024,17.15,,0(0.00 %),"5,681,900",97.08,"20,000",0.34,17.05,17.15,17
27/12/2024,17.15,,0(0.00 %),"5,865,200",100.35,0,0,17.2,17.25,17
26/12/2024,17.15,,-0.15(-0.87 %),"3,726,700",64.4,0,0,17.35,17.45,17.15
25/12/2024,17.3,,0.25(1.47 %),"9,435,700",163.82,"422,000",7.14,17.05,17.5,17.05
24/12/2024,17.05,,0(0.00 %),"6,940,200",117.86,0,0,17.05,17.1,16.9
23/12/2024,17.05,,0(0.00 %),"4,976,400",85.01,0,0,17.15,17.2,17
20/12/2024,17.05,,0(0.00 %),"3,568,200",60.86,0,0,17.05,17.15,17
19/12/2024,17.05,,-0.05(-0.29 %),"6,408,800",109.37,0,0,17.05,17.25,16.95
18/12/2024,17.1,,-0.05(-0.29 %),"4,496,000",77.04,"1,800,000",32.67,17.15,17.2,17.1
17/12/2024,17.15,,-0.15(-0.87 %),"5,731,600",98.44,0,0,17.3,17.35,17.1
16/12/2024,17.3,,-0.05(-0.29 %),"3,468,400",60,"1,300,000",21.13,17.35,17.45,17.2
13/12/2024,17.35,,0.05(0.29 %),"3,566,800",61.73,"1,300,000",21.13,17.3,17.4,17.2
