Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/02/2025,16.45,,-0.15(-0.90 %),"6,732,800",111.26,"2,337,200",36.11,16.6,16.7,16.4
14/02/2025,16.6,,-0.05(-0.30 %),"5,337,400",89.01,0,0,16.7,16.8,16.55
13/02/2025,16.65,,0.25(1.52 %),"4,323,500",71.52,0,0,16.4,16.7,16.4
12/02/2025,16.4,,0(0.00 %),"2,712,700",44.66,0,0,16.55,16.6,16.4
11/02/2025,16.4,,-0.2(-1.20 %),"6,501,700",106.86,0,0,16.6,16.6,16.3
10/02/2025,16.6,,-0.25(-1.48 %),"5,381,200",89.57,0,0,16.7,16.75,16.55
07/02/2025,16.85,,0.15(0.90 %),"6,185,200",103.91,0,0,16.65,16.9,16.6
06/02/2025,16.7,,-0.15(-0.89 %),"3,805,000",63.73,0,0,16.9,16.9,16.7
05/02/2025,16.85,,0.55(3.37 %),"13,551,200",227.88,0,0,16.35,17.1,16.35
04/02/2025,16.3,,0(0.00 %),"4,430,300",72.21,"350,000",5.79,16.3,16.4,16.2
24/01/2025,16.55,,0.1(0.61 %),"5,325,000",87.69,0,0,16.45,16.65,16.3
23/01/2025,16.45,,0.15(0.92 %),"4,626,700",75.71,"100,000",1.74,16.2,16.5,16.2
22/01/2025,16.3,,-0.3(-1.81 %),"3,206,000",52.58,0,0,16.6,16.6,16.3
21/01/2025,16.6,,0(0.00 %),"3,529,400",58.55,"505,884",8.4,16.75,16.75,16.5
20/01/2025,16.6,,0.05(0.30 %),"6,900,600",114.82,0,0,16.5,16.85,16.5
17/01/2025,16.55,,0(0.00 %),"4,432,800",73.24,0,0,16.5,16.6,16.45
16/01/2025,16.55,,0.05(0.30 %),"6,720,300",111.13,"20,000",0.33,16.35,16.7,16.35
15/01/2025,16.5,,0.4(2.48 %),"8,227,500",133.95,0,0,16.2,16.5,16.1
14/01/2025,16.1,,-0.6(-3.59 %),"6,583,700",107.62,0,0,16.65,16.65,16.1
13/01/2025,16.7,,-0.15(-0.89 %),"4,774,200",79.49,0,0,16.8,16.85,16.5
