Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/06/2023,26.7,,-0.2(-0.74 %),"2,895,800",77.74,0,0,27.05,27.05,26.6
08/06/2023,26.9,,-0.35(-1.28 %),"4,427,100",120.29,0,0,27.2,27.4,26.9
07/06/2023,27.25,,-0.1(-0.37 %),"3,217,500",87.76,"1,000,000",27.27,27.4,27.45,27.2
06/06/2023,27.35,,0.25(0.92 %),"2,329,600",63.34,"2,370,000",64.42,27.15,27.35,27.1
05/06/2023,27.1,,0(0.00 %),"3,292,300",89.76,0,0,27.45,27.45,27.1
02/06/2023,27.1,,0.25(0.93 %),"2,949,200",79.91,0,0,27.05,27.35,26.9
01/06/2023,26.85,,-0.25(-0.92 %),"4,879,700",131.61,"1,000,000",26.97,27.1,27.35,26.75
31/05/2023,27.1,,-0.6(-2.17 %),"5,544,300",151.69,0,0,27.75,27.8,27.1
30/05/2023,27.7,,0(0.00 %),"3,114,800",86.46,"1,028,300",28.56,27.75,27.9,27.65
29/05/2023,27.7,,0(0.00 %),"2,743,000",76.13,0,0,27.7,27.85,27.7
26/05/2023,27.7,,0(0.00 %),"2,026,100",56.1,0,0,27.75,27.8,27.6
25/05/2023,27.7,,0.05(0.18 %),"1,359,800",37.59,0,0,27.6,27.75,27.5
24/05/2023,27.65,,-0.05(-0.18 %),"1,610,900",44.58,0,0,27.95,27.95,27.5
23/05/2023,27.7,,-0.2(-0.72 %),"3,423,900",95.35,0,0,27.9,28.1,27.65
22/05/2023,27.9,,-0.1(-0.36 %),"4,432,000",123.81,0,0,28,28.15,27.85
19/05/2023,28,,-0.1(-0.36 %),"2,888,700",80.52,0,0,28.05,28.3,27.7
18/05/2023,28.1,,0.2(0.72 %),"3,968,500",110.45,0,0,28,28.3,27.6
17/05/2023,27.9,,-0.5(-1.76 %),"3,184,300",89.36,0,0,28.3,28.35,27.9
16/05/2023,28.4,,0(0.00 %),"2,735,200",77.11,0,0,28.4,28.4,28
15/05/2023,28.4,,0.25(0.89 %),"3,477,300",99.03,0,0,28.45,28.65,28.3
