Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
17/06/2022,124.9 ( -0.4 %),558,"741,300","1,328.49",792,"951,200","1,201","-209,900"
16/06/2022,125.4 ( 0.72 %),662,"1,047,400","1,582.18",668,"922,500","1,381","124,900"
15/06/2022,124.5 ( -0.24 %),993,"856,400",862.44,800,"917,200","1,146","-60,800"
14/06/2022,124.8 ( -0.08 %),759,"854,100","1,125.3",695,"810,000","1,165","44,100"
13/06/2022,124.9 ( -2.19 %),691,"732,700","1,060.35",842,"934,000","1,109","-201,300"
10/06/2022,127.7 ( -0.08 %),721,"874,700","1,213.18",803,"909,800","1,133","-35,100"
09/06/2022,127.8 ( 0.63 %),742,"847,000","1,141.51",581,"784,100","1,350","62,900"
08/06/2022,127 ( 0.16 %),867,"881,100","1,016.26",705,"848,100","1,203","33,000"
07/06/2022,126.8 ( -0.63 %),728,"774,100","1,063.32",680,"701,600","1,032","72,500"
06/06/2022,127.6 ( 0.47 %),852,"952,200","1,117.61",615,"831,100","1,351","121,100"
03/06/2022,127 ( -1.32 %),925,"860,400",930.16,525,"880,200","1,677","-19,800"
02/06/2022,128.7 ( -1.98 %),902,"986,000","1,093.13",812,"1,185,700","1,460","-199,700"
01/06/2022,131.3 ( 0.31 %),726,"850,000","1,170.8",695,"811,400","1,167","38,600"
31/05/2022,130.9 ( -1.21 %),727,"818,100","1,125.31",698,"887,900","1,272","-69,800"
30/05/2022,132.5 ( 4.33 %),"1,180","1,741,000","1,475.42","1,075","1,316,100","1,224","424,900"
27/05/2022,127 ( 1.6 %),923,"1,091,700","1,182.77",731,"980,500","1,341","111,200"
26/05/2022,125 ( -0.56 %),798,"748,600",938.1,580,"758,300","1,307","-9,700"
25/05/2022,125.7 ( 0.32 %),774,"1,049,300","1,355.68",739,"1,025,200","1,387","24,100"
24/05/2022,125.3 ( 0.24 %),587,"836,100","1,424.36",619,"729,400","1,178","106,700"
23/05/2022,125 ( -0.24 %),695,"814,800","1,172.37",823,"843,400","1,025","-28,600"
