Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/08/2023,98 ( 1.03 %),893,"1,418,100","1,588.02","1,110","1,305,800","1,176","112,300"
25/08/2023,97 ( -0.51 %),"1,071","1,546,800","1,444.26",952,"1,138,000","1,195","408,800"
24/08/2023,97.5 ( 1.04 %),826,"1,143,900","1,384.87","1,133","1,131,200",998,"12,700"
23/08/2023,96.5 ( -0.82 %),913,"1,134,000","1,242.06",928,"1,208,400","1,302","-74,400"
22/08/2023,97.3 ( 1.35 %),978,"1,480,700","1,514.01","1,345","1,289,300",959,"191,400"
21/08/2023,96 ( -1.94 %),726,"1,301,300","1,792.42","1,041","1,527,700","1,468","-226,400"
18/08/2023,97.9 ( -2.1 %),"1,172","1,433,400","1,223.04","1,415","1,671,800","1,181","-238,400"
17/08/2023,100 ( -0.79 %),"1,134","1,187,400","1,047.09",826,"1,270,800","1,538","-83,400"
16/08/2023,100.8 ( -1.08 %),898,"1,229,200","1,368.82","1,024","1,118,000","1,092","111,200"
15/08/2023,101.9 ( 1.7 %),882,"1,160,800","1,316.1",890,"1,067,700","1,200","93,100"
14/08/2023,100.2 ( -0.89 %),"1,229","1,399,300","1,138.57","1,156","1,346,200","1,165","53,100"
11/08/2023,101.1 ( 0.4 %),804,"1,135,800","1,412.69",961,"1,245,200","1,296","-109,400"
10/08/2023,100.7 ( -0.89 %),756,"1,114,000","1,473.54","1,124","1,296,500","1,153","-182,500"
09/08/2023,101.6 ( -1.36 %),749,"880,900","1,176.1",832,"1,175,400","1,413","-294,500"
08/08/2023,103 ( 1.08 %),"1,212","1,276,200","1,052.97","1,085","1,207,600","1,113","68,600"
07/08/2023,101.9 ( 0.89 %),"1,032","1,076,900","1,043.51",991,"1,138,800","1,149","-61,900"
04/08/2023,101 ( 0 %),"1,093","1,681,200","1,538.15",943,"1,487,800","1,578","193,400"
03/08/2023,101 ( 0.2 %),"1,006","1,313,900","1,306.06",984,"1,234,100","1,254","79,800"
02/08/2023,100.8 ( -0.4 %),"1,543","1,270,500",823.4,"1,857","1,149,500",619,"121,000"
01/08/2023,101.2 ( -0.78 %),"1,169","1,236,300","1,057.57","1,192","1,219,500","1,023","16,800"
