Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
23/05/2024,111.4 ( 2.11 %),"1,229","1,479,100","1,203.5","1,065","1,297,200","1,218","181,900"
22/05/2024,109.1 ( -3.02 %),"1,595","1,751,900","1,098.37","1,011","1,917,600","1,897","-165,700"
21/05/2024,112.5 ( -1.83 %),"1,382","1,355,500",980.82,858,"1,622,900","1,891","-267,400"
20/05/2024,114.6 ( -2.39 %),"1,499","1,254,700",837.02,"1,160","1,821,900","1,571","-567,200"
17/05/2024,117.4 ( -0.09 %),"1,273","1,585,300","1,245.33",974,"1,673,000","1,718","-87,700"
16/05/2024,117.5 ( 0.17 %),"1,182","1,371,000","1,159.9",868,"1,919,800","2,212","-548,800"
15/05/2024,117.3 ( 0.26 %),811,"1,742,400","2,148.46",958,"1,758,600","1,836","-16,200"
14/05/2024,117 ( -1.52 %),978,"1,338,100","1,368.2",975,"1,802,800","1,849","-464,700"
13/05/2024,118.8 ( 1.63 %),"1,054","1,674,000","1,588.24",898,"1,481,600","1,650","192,400"
10/05/2024,116.9 ( -0.85 %),924,"1,216,000","1,316.02",746,"1,432,800","1,921","-216,800"
09/05/2024,117.9 ( 0.43 %),"1,613","1,745,700","1,082.27",940,"1,728,200","1,839","17,500"
08/05/2024,117.4 ( -1.01 %),"1,275","1,712,600","1,343.22","1,114","1,828,200","1,641","-115,600"
07/05/2024,118.6 ( 4.59 %),"1,825","2,304,000","1,262.47","1,280","2,110,500","1,649","193,500"
06/05/2024,113.4 ( 6.98 %),"1,555","3,480,000","2,237.94","1,274","2,000,200","1,570","1,479,800"
03/05/2024,106 ( 2.02 %),871,"1,477,500","1,696.33",978,"1,463,400","1,496","14,100"
02/05/2024,103.9 ( -0.1 %),757,"1,067,000","1,409.51",829,"1,235,300","1,490","-168,300"
26/04/2024,104 ( 0.48 %),904,"1,534,600","1,697.57",735,"1,354,500","1,843","180,100"
25/04/2024,103.5 ( 0 %),714,"1,165,400","1,632.21",674,"1,433,600","2,127","-268,200"
24/04/2024,103.5 ( 0.68 %),550,"1,090,100","1,982",535,"1,101,400","2,059","-11,300"
23/04/2024,102.8 ( -0.48 %),735,"1,349,800","1,836.46",843,"1,420,000","1,684","-70,200"
