Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
31/07/2023,102 ( 4.29 %),"1,846","1,843,600",998.7,"1,529","1,425,300",932,"418,300"
28/07/2023,97.8 ( 0.93 %),"1,258","1,278,800","1,016.53","1,109","1,307,600","1,179","-28,800"
27/07/2023,96.9 ( 0.41 %),"1,081","1,010,400",934.69,901,"1,132,700","1,257","-122,300"
26/07/2023,96.5 ( -0.62 %),"1,070","1,037,100",969.25,684,"1,204,500","1,761","-167,400"
25/07/2023,97.1 ( 0.31 %),"2,295","1,518,700",661.74,"1,073","1,572,500","1,466","-53,800"
24/07/2023,96.8 ( -1.22 %),"1,101","1,133,400","1,029.43",846,"1,648,500","1,949","-515,100"
21/07/2023,98 ( 0.2 %),"1,018","1,207,800","1,186.44","1,021","1,390,900","1,362","-183,100"
20/07/2023,97.8 ( 1.14 %),762,"1,212,000","1,590.55",859,"1,281,900","1,492","-69,900"
19/07/2023,96.7 ( 0.42 %),"1,100","1,035,500",941.36,740,"1,351,900","1,827","-316,400"
18/07/2023,96.3 ( -1.03 %),"1,148","1,208,700","1,052.87",756,"1,287,900","1,704","-79,200"
17/07/2023,97.3 ( -0.61 %),"1,038","999,400",962.81,"1,146","1,431,400","1,249","-432,000"
14/07/2023,97.9 ( 3.16 %),"1,806","2,541,000","1,406.98","1,796","2,183,900","1,216","357,100"
13/07/2023,94.9 ( 1.06 %),"1,244","1,831,400","1,472.19",990,"1,838,600","1,857","-7,200"
12/07/2023,93.9 ( -0.32 %),851,"1,118,800","1,314.69",630,"1,240,100","1,968","-121,300"
11/07/2023,94.2 ( 0 %),"1,258","1,129,300",897.69,784,"1,281,900","1,635","-152,600"
10/07/2023,94.2 ( 0.43 %),"1,359","1,176,100",865.42,852,"1,092,300","1,282","83,800"
07/07/2023,93.8 ( -0.53 %),736,"1,061,200","1,441.85",562,"1,124,100","2,000","-62,900"
06/07/2023,94.3 ( 0 %),913,"960,400","1,051.92",693,"1,226,500","1,770","-266,100"
05/07/2023,94.3 ( 0.21 %),824,"996,000","1,208.74",678,"1,255,000","1,851","-259,000"
04/07/2023,94.1 ( -0.32 %),919,"1,058,300","1,151.58",570,"1,201,100","2,107","-142,800"
