Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
15/07/2022,124.7 ( -1.58 %),599,"487,700",814.19,522,"547,700","1,049","-60,000"
14/07/2022,126.7 ( 1.52 %),647,"730,600","1,129.21",397,"653,900","1,647","76,700"
13/07/2022,124.8 ( -0.56 %),661,"679,500","1,027.99",389,"564,200","1,450","115,300"
12/07/2022,125.5 ( -1.49 %),649,"807,200","1,243.76",517,"882,900","1,708","-75,700"
11/07/2022,127.4 ( -0.31 %),349,"570,300","1,634.1",363,"636,500","1,753","-66,200"
08/07/2022,127.8 ( -1.16 %),387,"527,700","1,363.57",425,"679,900","1,600","-152,200"
07/07/2022,129.3 ( 1.73 %),552,"790,800","1,432.61",431,"725,800","1,684","65,000"
06/07/2022,127.1 ( 0.95 %),732,"739,700","1,010.52",443,"774,200","1,748","-34,500"
05/07/2022,125.9 ( -2.85 %),600,"630,800","1,051.33",455,"815,900","1,793","-185,100"
04/07/2022,129.6 ( -0.38 %),412,"682,900","1,657.52",375,"732,200","1,953","-49,300"
01/07/2022,130.1 ( 0.08 %),529,"636,600","1,203.4",521,"798,900","1,533","-162,300"
30/06/2022,130 ( -1.74 %),521,"701,900","1,347.22",562,"786,600","1,400","-84,700"
29/06/2022,132.3 ( -0.53 %),498,"639,500","1,284.14",697,"839,700","1,205","-200,200"
28/06/2022,133 ( 0 %),644,"789,700","1,226.24",843,"865,200","1,026","-75,500"
27/06/2022,133 ( 3.66 %),953,"1,362,200","1,429.38","1,104","1,151,700","1,043","210,500"
24/06/2022,128.3 ( 0.08 %),537,"768,100","1,430.35",608,"814,700","1,340","-46,600"
23/06/2022,128.2 ( -0.85 %),529,"788,400","1,490.36",715,"881,600","1,233","-93,200"
22/06/2022,129.3 ( 1.17 %),"1,070","1,115,800","1,042.8",923,"1,124,700","1,219","-8,900"
21/06/2022,127.8 ( 0.63 %),784,"857,800","1,094.13",720,"900,600","1,251","-42,800"
20/06/2022,127 ( 1.68 %),701,"995,100","1,419.54",913,"990,800","1,085","4,300"
