Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/06/2021,30.2 ( 2.37 %),0,0,0,0,0,0,0
25/06/2021,29.5 ( 1.72 %),"11,091","30,689,000","2,767.02","6,040","25,685,600","4,253","5,003,400"
24/06/2021,29 ( -2.52 %),"16,765","41,117,500","2,452.58","6,663","42,368,100","6,359","-1,250,600"
23/06/2021,29.75 ( -1.49 %),"14,084","40,630,400","2,884.86","8,558","43,124,800","5,039","-2,494,400"
22/06/2021,30.2 ( 1.17 %),"11,135","44,132,900","3,963.44","12,102","45,842,500","3,788","-1,709,600"
21/06/2021,29.85 ( 0.67 %),"10,631","46,237,500","4,349.31","12,121","42,530,100","3,509","3,707,400"
18/06/2021,29.65 ( 0.85 %),"9,866","25,578,900","2,592.63","6,985","34,207,700","4,897","-8,628,800"
17/06/2021,29.4 ( 0.68 %),"15,511","41,770,300","2,692.95","6,730","30,767,700","4,572","11,002,600"
16/06/2021,29.2 ( -2.99 %),"18,520","49,060,700","2,649.07","8,022","53,606,900","6,682","-4,546,200"
15/06/2021,30.1 ( -2.27 %),"18,305","43,439,100","2,373.07","8,818","56,195,300","6,373","-12,756,200"
14/06/2021,30.8 ( 0.98 %),"23,362","41,555,500","1,778.76","11,988","48,050,100","4,008","-6,494,600"
11/06/2021,30.5 ( 5.54 %),"15,132","61,133,700","4,040.03","12,103","57,348,000","4,738","3,785,700"
10/06/2021,28.9 ( -2.36 %),"14,045","39,116,000","2,785.05","6,110","45,175,000","7,394","-6,059,000"
09/06/2021,29.6 ( 3.5 %),"18,077","65,144,300","3,603.71","11,982","50,641,500","4,226","14,502,800"
08/06/2021,28.6 ( -6.84 %),"15,163","51,287,300","3,382.4","12,265","87,431,500","7,129","-36,144,200"
07/06/2021,30.7 ( -4.51 %),"18,007","52,448,200","2,912.66","12,661","67,889,800","5,362","-15,441,600"
04/06/2021,32.15 ( -1.83 %),"19,131","56,138,700","2,934.44","9,401","60,762,800","6,463","-4,624,100"
03/06/2021,32.75 ( 1.71 %),0,0,0,0,0,0,0
02/06/2021,32.2 ( -0.62 %),"28,675","94,526,800","3,296.49","16,046","81,766,100","5,096","12,760,700"
01/06/2021,32.4 ( -4.14 %),"22,126","65,666,300","2,967.83","19,216","97,751,900","5,087","-32,085,600"
