Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/12/2020,16.75 ( -1.18 %),"7,795","35,678,850","4,577.15","4,905","45,484,730","9,273","-9,805,880"
25/12/2020,16.95 ( 2.73 %),"7,508","43,733,680","5,824.94","3,779","40,637,340","10,753","3,096,340"
24/12/2020,16.5 ( -1.2 %),"7,353","46,801,660","6,364.97","5,627","67,622,960","12,018","-20,821,300"
23/12/2020,16.7 ( -2.62 %),"5,320","33,541,030","6,304.7","4,512","52,776,720","11,697","-19,235,690"
22/12/2020,17.15 ( 0.88 %),0,0,0,0,0,0,0
21/12/2020,17 ( 0 %),"6,294","40,150,910","6,379.24","4,551","46,966,230","10,320","-6,815,320"
18/12/2020,17 ( 2.41 %),"6,135","59,821,450","9,750.85","5,949","49,544,950","8,328","10,276,500"
17/12/2020,16.6 ( 0 %),"7,306","54,302,900","7,432.64","5,640","42,437,570","7,524","11,865,330"
16/12/2020,16.6 ( 4.08 %),"5,069","62,629,750","12,355.44","7,792","54,153,350","6,950","8,476,400"
15/12/2020,15.95 ( 0 %),"4,025","37,008,430","9,194.64","4,718","39,869,620","8,451","-2,861,190"
14/12/2020,15.95 ( 0.95 %),"3,636","37,738,840","10,379.22","4,772","35,590,730","7,458","2,148,110"
11/12/2020,15.8 ( 1.61 %),"4,127","45,631,740","11,056.88","3,635","32,793,930","9,022","12,837,810"
10/12/2020,15.55 ( -2.2 %),"5,499","43,798,090","7,964.74","4,755","51,381,610","10,806","-7,583,520"
09/12/2020,15.9 ( 0.32 %),"3,756","42,615,750","11,346.05","5,591","44,273,600","7,919","-1,657,850"
08/12/2020,15.85 ( 1.93 %),0,0,0,0,0,0,0
07/12/2020,15.55 ( -0.32 %),"3,890","32,255,040","8,291.78","4,305","32,476,300","7,544","-221,260"
04/12/2020,15.6 ( -0.32 %),"5,006","57,380,390","11,462.32","6,903","48,413,800","7,013","8,966,590"
03/12/2020,15.65 ( 1.62 %),"4,053","41,928,220","10,344.98","6,990","48,870,430","6,991","-6,942,210"
02/12/2020,15.4 ( -0.32 %),"6,515","43,883,670","6,735.79","6,329","53,353,270","8,430","-9,469,600"
01/12/2020,15.45 ( 5.46 %),"8,810","80,420,620","9,128.33","8,711","68,054,220","7,812","12,366,400"
