Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
18/03/2022,33.1 ( 0.91 %),"4,630","40,531,100","8,754.02","9,185","57,382,700","6,247","-16,851,600"
17/03/2022,32.8 ( -0.3 %),"4,419","19,781,600","4,476.49","7,046","27,243,100","3,866","-7,461,500"
16/03/2022,32.9 ( 0.61 %),"5,331","18,959,500","3,556.46","6,050","22,629,400","3,740","-3,669,900"
15/03/2022,32.7 ( 0.62 %),"7,383","32,963,100","4,464.73","9,684","37,135,200","3,835","-4,172,100"
14/03/2022,32.5 ( 1.25 %),0,0,0,0,0,0,0
11/03/2022,32.05 ( 1.42 %),"6,491","26,462,300","4,076.77","9,582","31,192,900","3,255","-4,730,600"
10/03/2022,31.55 ( 1.45 %),"4,886","20,209,500","4,136.21","7,422","23,768,000","3,202","-3,558,500"
09/03/2022,31.1 ( 0.65 %),"7,423","24,961,400","3,362.71","7,924","27,037,800","3,412","-2,076,400"
08/03/2022,30.85 ( -2.06 %),"9,582","25,492,700","2,660.48","6,294","26,155,400","4,156","-662,700"
07/03/2022,31.5 ( -1.56 %),"9,662","29,355,600","3,038.25","7,471","25,668,700","3,436","3,686,900"
04/03/2022,32 ( 0.31 %),"6,380","22,593,500","3,541.3","6,657","23,788,900","3,574","-1,195,400"
03/03/2022,31.85 ( 1.76 %),"12,876","34,349,500","2,667.72","9,132","31,027,800","3,398","3,321,700"
02/03/2022,31.25 ( -4.43 %),"26,402","68,803,200","2,605.98","14,893","69,034,000","4,635","-230,800"
01/03/2022,32.65 ( -0.76 %),"9,466","25,590,600","2,703.42","7,621","29,622,400","3,887","-4,031,800"
28/02/2022,32.85 ( -0.45 %),"9,095","25,563,900","2,810.76","6,149","28,208,600","4,588","-2,644,700"
25/02/2022,33 ( 0.3 %),"8,694","29,827,200","3,430.78","8,312","35,645,800","4,288","-5,818,600"
24/02/2022,32.9 ( -2.08 %),"18,496","49,210,400","2,660.6","9,303","51,543,300","5,541","-2,332,900"
23/02/2022,33.6 ( -0.3 %),"7,385","28,901,400","3,913.53","6,642","27,078,600","4,077","1,822,800"
22/02/2022,33.7 ( 1.51 %),"13,788","45,983,500","3,335.04","6,846","38,546,100","5,630","7,437,400"
21/02/2022,33.2 ( -0.6 %),"14,683","37,841,600","2,577.24","9,624","37,584,400","3,905","257,200"
