Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
15/07/2022,23 ( -1.29 %),"8,075","28,220,000","3,494.74","8,504","32,918,500","3,871","-4,698,500"
14/07/2022,23.3 ( 0.87 %),"6,795","28,030,300","4,125.14","6,105","27,416,700","4,491","613,600"
13/07/2022,23.05 ( 1.99 %),"7,690","33,643,300","4,374.94","8,437","33,194,300","3,934","449,000"
12/07/2022,22.6 ( 2.26 %),"4,606","27,620,700","5,996.68","4,386","22,087,200","5,036","5,533,500"
11/07/2022,22.05 ( -2 %),"8,924","41,766,600","4,680.26","5,055","32,372,400","6,404","9,394,200"
08/07/2022,22.5 ( -0.44 %),"5,941","35,274,400","5,937.45","6,392","33,526,700","5,245","1,747,700"
07/07/2022,22.6 ( 0.44 %),"5,760","40,589,400","7,046.77","7,503","30,838,300","4,110","9,751,100"
06/07/2022,22.5 ( -2.6 %),"7,689","33,867,000","4,404.6","8,704","35,498,700","4,078","-1,631,700"
05/07/2022,23.05 ( 2.9 %),"11,158","64,575,400","5,787.36","12,135","49,934,900","4,115","14,640,500"
04/07/2022,22.35 ( 1.59 %),"8,336","37,072,100","4,447.23","6,415","39,473,100","6,153","-2,401,000"
01/07/2022,22 ( 2.33 %),"8,825","32,589,500","3,692.86","4,253","30,130,300","7,084","2,459,200"
30/06/2022,21.5 ( -4.87 %),"6,757","34,843,300","5,156.62","5,154","39,755,200","7,713","-4,911,900"
29/06/2022,22.6 ( 0 %),"5,842","44,386,800","7,597.88","7,667","34,929,500","4,556","9,457,300"
28/06/2022,22.55 ( 4.88 %),"7,235","56,211,100","7,769.33","9,551","48,711,600","5,100","7,499,500"
27/06/2022,21.5 ( 1.42 %),"3,141","27,401,300","8,723.75","5,057","23,990,900","4,744","3,410,400"
24/06/2022,21.2 ( -0.47 %),"3,931","20,306,900","5,165.84","6,181","26,018,900","4,209","-5,712,000"
23/06/2022,21.3 ( 3.9 %),"3,442","25,266,000","7,340.5","6,087","28,243,200","4,640","-2,977,200"
22/06/2022,20.5 ( 6.77 %),"2,436","24,644,600","10,116.83","3,426","17,959,600","5,242","6,685,000"
21/06/2022,19.2 ( 1.59 %),"3,855","19,454,200","5,046.49","4,133","17,790,400","4,304","1,663,800"
20/06/2022,18.85 ( -7.14 %),"5,106","27,718,700","5,428.65","4,124","26,309,000","6,379","1,409,700"
