Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
19/08/2024,76 ( 2.98 %),"4,178","15,334,500","3,670.3","7,204","14,626,600","2,030","707,900"
16/08/2024,73.8 ( 0 %),"4,528","12,191,800","2,692.54","5,162","16,367,300","3,171","-4,175,500"
15/08/2024,73.8 ( -0.27 %),"3,669","7,831,200","2,134.42","4,791","9,908,500","2,068","-2,077,300"
14/08/2024,74 ( 0.27 %),"3,524","9,979,300","2,831.81","5,357","12,367,300","2,309","-2,388,000"
13/08/2024,73.8 ( 1.1 %),"3,678","13,776,000","3,745.51","6,700","12,352,300","1,844","1,423,700"
12/08/2024,73 ( -0.41 %),"3,633","10,695,800","2,944.07","5,886","11,870,100","2,017","-1,174,300"
08/08/2024,72.7 ( -1.49 %),"4,570","10,911,100","2,387.55","5,707","13,080,700","2,292","-2,169,600"
07/08/2024,73.8 ( 1.51 %),"5,993","21,276,700","3,550.26","8,262","18,017,600","2,181","3,259,100"
06/08/2024,72.7 ( 4.76 %),"6,296","37,047,300","5,884.26","10,416","22,743,600","2,184","14,303,700"
05/08/2024,69.4 ( -2.94 %),"7,461","21,379,000","2,865.43","6,373","20,057,500","3,147","1,321,500"
02/08/2024,71.5 ( 1.71 %),"6,140","19,895,500","3,240.31","8,531","17,025,300","1,996","2,870,200"
01/08/2024,70.3 ( -1.82 %),"5,092","16,508,200","3,241.99","11,161","18,696,600","1,675","-2,188,400"
31/07/2024,71.6 ( 5.76 %),"9,499","51,618,100","5,434.06","21,078","33,039,300","1,567","18,578,800"
30/07/2024,67.7 ( 0.74 %),"3,386","11,870,500","3,505.76","8,921","14,328,400","1,606","-2,457,900"
29/07/2024,67.2 ( 2.13 %),"2,499","11,284,400","4,515.57","8,153","11,788,800","1,446","-504,400"
26/07/2024,65.8 ( 0.3 %),"2,564","6,750,100","2,632.64","3,177","5,969,100","1,879","781,000"
25/07/2024,65.6 ( 0 %),"3,072","4,468,200","1,454.49","1,584","3,836,300","2,422","631,900"
24/07/2024,65.6 ( -0.46 %),"2,397","5,960,400","2,486.61","2,948","6,365,600","2,159","-405,200"
22/07/2024,0 ( 0 %),"3,296","5,584,600","1,694.36","2,854","6,161,700","2,159","-577,100"
19/07/2024,0 ( 0 %),"6,087","7,183,800","1,180.19","3,167","6,017,800","1,900","1,166,000"
