Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
21/03/2022,77.6 ( 2.11 %),"2,527","3,792,000","1,500.59","3,331","3,321,600",997,"470,400"
18/03/2022,76 ( -0.52 %),"4,988","10,361,700","2,077.33","2,320","5,499,400","2,370","4,862,300"
17/03/2022,76.4 ( -1.16 %),"2,917","2,072,800",710.59,"1,990","3,224,000","1,620","-1,151,200"
16/03/2022,77.3 ( 0.13 %),"4,425","3,355,800",758.37,"3,838","3,770,100",982,"-414,300"
15/03/2022,77.2 ( 0 %),"3,730","3,285,000",880.7,"2,011","2,742,200","1,364","542,800"
14/03/2022,77.2 ( -1.03 %),0,0,0,0,0,0,0
11/03/2022,78 ( 1.17 %),"3,557","3,826,700","1,075.82","3,559","4,785,800","1,345","-959,100"
10/03/2022,77.1 ( 2.66 %),"3,957","6,610,100","1,670.48","3,541","5,340,900","1,508","1,269,200"
09/03/2022,75.1 ( -1.31 %),"6,139","4,685,100",763.17,"4,164","5,506,900","1,323","-821,800"
08/03/2022,76.1 ( -0.91 %),"5,213","4,002,800",767.85,"2,728","3,823,500","1,402","179,300"
07/03/2022,76.8 ( -1.41 %),"6,613","5,235,900",791.76,"2,916","5,965,900","2,046","-730,000"
04/03/2022,77.9 ( -0.64 %),"5,250","4,191,700",798.42,"3,189","4,282,500","1,343","-90,800"
03/03/2022,78.4 ( -0.13 %),"4,542","2,872,900",632.52,"2,119","3,087,500","1,457","-214,600"
02/03/2022,78.5 ( -0.88 %),"3,644","3,089,300",847.78,"2,873","3,680,300","1,281","-591,000"
01/03/2022,79.2 ( 1.02 %),"2,664","2,568,900",964.3,"2,138","2,498,400","1,169","70,500"
28/02/2022,78.4 ( -0.63 %),"5,199","3,702,500",712.16,"2,572","4,113,200","1,599","-410,700"
25/02/2022,78.9 ( 0.38 %),"3,187","2,629,700",825.13,"2,014","3,285,300","1,631","-655,600"
24/02/2022,78.6 ( -1.75 %),"6,002","4,015,100",668.96,"2,782","5,094,700","1,831","-1,079,600"
23/02/2022,80 ( 0 %),"3,726","3,443,500",924.18,"2,972","3,877,100","1,305","-433,600"
22/02/2022,80 ( -1.23 %),"4,902","4,682,000",955.12,"2,142","5,236,400","2,445","-554,400"
